Parameter Estimation Task

Problem Description:
Subtask: 
Time-Course Task

Problem Description:
    StepNumber: 1
    StepSize: 60
    Duration: 60
    TimeSeriesRequested: 1
    OutputStartTime: 0
    Output Event: 0
    Continue on Simultaneous Events: 1

Method: Deterministic (LSODA)
    Integrate Reduced Model: 0
    Relative Tolerance: 1e-009
    Absolute Tolerance: 1e-009
    Max Internal Steps: 10000


List of Fitting Items:
    1e-06 <= Values[r1].InitialValue <= 1e+06; Start Value = 0.5
    Affected Experiments:
      all
    1e-06 <= Values[r3].InitialValue <= 1e+06; Start Value = 2
    Affected Experiments:
      all
    1e-06 <= Values[tao].InitialValue <= 1e+06; Start Value = 6
    Affected Experiments:
      all
    1e-06 <= Values[r4_0].InitialValue <= 1e+06; Start Value = 1.35
    Affected Experiments:
      all
    1e-06 <= [STAT5]_0 <= 1e+06; Start Value = 1
    Affected Experiments:
      all

Method: Levenberg - Marquardt
    Iteration Limit: 2000
    Tolerance: 1e-006

[Function Evaluations]	[Best Value]	[Best Parameters]
635	0.670302	(	0.0670569	0.0125194	6	1.35	0.54006	)
642	0.669992	(	0.0670842	0.0131555	6	1.35	0.538903	)
650	0.669796	(	0.0670952	0.0119416	6	1.35	0.538453	)
658	0.669218	(	0.0671024	0.0126199	6	1.35	0.538135	)
665	0.668933	(	0.0671146	0.012406	6	1.35	0.537619	)
672	0.668479	(	0.0671397	0.0127406	6	1.35	0.536541	)
680	0.668253	(	0.0671507	0.0120146	6	1.35	0.536081	)
688	0.667969	(	0.0671571	0.0124082	6	1.35	0.535798	)
695	0.667711	(	0.0671686	0.0122734	6	1.35	0.535302	)
702	0.667241	(	0.0671919	0.0124314	6	1.35	0.534291	)
710	0.667015	(	0.0672025	0.0120026	6	1.35	0.533836	)
718	0.666846	(	0.0672084	0.0122219	6	1.35	0.533578	)
725	0.666613	(	0.0672192	0.0121315	6	1.35	0.533105	)
732	0.666172	(	0.0672409	0.0121929	6	1.35	0.532153	)
739	0.66606	(	0.0672815	0.0111539	6	1.35	0.530379	)
748	0.665228	(	0.0672876	0.0120669	6	1.35	0.53009	)
755	0.665042	(	0.067297	0.0117455	6	1.35	0.529676	)
762	0.664979	(	0.0673173	0.0123916	6	1.35	0.52876	)
770	0.664943	(	0.067325	0.0111637	6	1.35	0.52843	)
778	0.664377	(	0.0673306	0.0118942	6	1.35	0.528166	)
785	0.664208	(	0.0673394	0.011636	6	1.35	0.52777	)
792	0.664069	(	0.0673584	0.0121387	6	1.35	0.52691	)
800	0.664007	(	0.0673658	0.0111487	6	1.35	0.526584	)
808	0.663615	(	0.0673709	0.0117366	6	1.35	0.526342	)
815	0.663462	(	0.0673793	0.0115257	6	1.35	0.525963	)
822	0.663287	(	0.067397	0.0119216	6	1.35	0.525155	)
830	0.663213	(	0.0674042	0.0111131	6	1.35	0.524835	)
838	0.662932	(	0.067409	0.0115919	6	1.35	0.524612	)
845	0.662793	(	0.0674169	0.0114161	6	1.35	0.524252	)
852	0.662608	(	0.0674334	0.0117337	6	1.35	0.52349	)
860	0.662529	(	0.0674403	0.0110614	6	1.35	0.52318	)
868	0.662319	(	0.0674447	0.0114582	6	1.35	0.522973	)
875	0.662194	(	0.0674522	0.0113084	6	1.35	0.52263	)
882	0.662012	(	0.0674677	0.0115694	6	1.35	0.521912	)
890	0.661933	(	0.0674743	0.0109978	6	1.35	0.521613	)
898	0.66177	(	0.0674784	0.0113343	6	1.35	0.52142	)
905	0.661658	(	0.0674855	0.0112035	6	1.35	0.521095	)
912	0.661485	(	0.0675001	0.0114245	6	1.35	0.520416	)
920	0.66141	(	0.0675064	0.010926	6	1.35	0.520131	)
928	0.661278	(	0.0675102	0.011219	6	1.35	0.519949	)
935	0.661178	(	0.0675168	0.0111018	6	1.35	0.519641	)
942	0.661018	(	0.0675306	0.0112955	6	1.35	0.519	)
950	0.660949	(	0.0675365	0.0108487	6	1.35	0.518728	)
958	0.660838	(	0.0675401	0.0111114	6	1.35	0.518557	)
965	0.660747	(	0.0675464	0.0110038	6	1.35	0.518265	)
972	0.660603	(	0.0675594	0.0111798	6	1.35	0.517659	)
980	0.66054	(	0.067565	0.0107681	6	1.35	0.517401	)
988	0.660443	(	0.0675684	0.0110108	6	1.35	0.51724	)
995	0.660362	(	0.0675743	0.0109096	6	1.35	0.516963	)
1002	0.660233	(	0.0675866	0.0110758	6	1.35	0.51639	)
1010	0.660177	(	0.0675919	0.0106853	6	1.35	0.516145	)
1018	0.66009	(	0.0675951	0.0109168	6	1.35	0.515993	)
1025	0.660018	(	0.0676007	0.0108191	6	1.35	0.515731	)
1032	0.659903	(	0.0676123	0.0109823	6	1.35	0.515188	)
1040	0.659855	(	0.0676173	0.010601	6	1.35	0.514958	)
1048	0.659774	(	0.0676204	0.0108289	6	1.35	0.514813	)
1055	0.65971	(	0.0676257	0.0107323	6	1.35	0.514566	)
1062	0.65961	(	0.0676367	0.0108986	6	1.35	0.514052	)
1070	0.65957	(	0.0676414	0.0105154	6	1.35	0.513835	)
1078	0.659491	(	0.0676443	0.0107468	6	1.35	0.513697	)
1085	0.659434	(	0.0676493	0.0106489	6	1.35	0.513464	)
1092	0.65935	(	0.0676597	0.0108245	6	1.35	0.512976	)
1100	0.659319	(	0.0676642	0.0104282	6	1.35	0.512774	)
1108	0.659239	(	0.0676669	0.0106705	6	1.35	0.512642	)
1115	0.659188	(	0.0676717	0.0105684	6	1.35	0.512422	)
1122	0.659121	(	0.0676816	0.0107603	6	1.35	0.511959	)
1130	0.659099	(	0.0676858	0.0103381	6	1.35	0.511772	)
1138	0.659013	(	0.0676884	0.0105998	6	1.35	0.511644	)
1145	0.658968	(	0.0676929	0.0104904	6	1.35	0.511438	)
1152	0.658919	(	0.0677023	0.0107069	6	1.35	0.510997	)
1160	0.658908	(	0.0677062	0.0102437	6	1.35	0.510825	)
1168	0.658812	(	0.0677088	0.0105349	6	1.35	0.510701	)
1175	0.658772	(	0.067713	0.010414	6	1.35	0.510507	)
1182	0.658745	(	0.0677221	0.0106661	6	1.35	0.510087	)
1191	0.658688	(	0.0677229	0.0105351	6	1.35	0.510048	)
1198	0.658658	(	0.0677249	0.0104189	6	1.35	0.509959	)
1205	0.65862	(	0.0677292	0.0104395	6	1.35	0.509764	)
1212	0.658553	(	0.0677373	0.0103182	6	1.35	0.50939	)
1220	0.658522	(	0.0677416	0.0104756	6	1.35	0.509192	)
1228	0.658494	(	0.0677435	0.0103549	6	1.35	0.509109	)
1235	0.65846	(	0.0677475	0.0103783	6	1.35	0.508924	)
1242	0.658401	(	0.0677553	0.0102529	6	1.35	0.508572	)
1250	0.658376	(	0.0677594	0.010422	6	1.35	0.508383	)
1258	0.658348	(	0.0677612	0.010294	6	1.35	0.508305	)
1265	0.658317	(	0.067765	0.0103211	6	1.35	0.50813	)
1272	0.658267	(	0.0677724	0.010189	6	1.35	0.507799	)
1280	0.658246	(	0.0677763	0.0103744	6	1.35	0.507618	)
1288	0.658217	(	0.067778	0.010236	6	1.35	0.507546	)
1295	0.65819	(	0.0677817	0.0102677	6	1.35	0.507381	)
1302	0.658147	(	0.0677887	0.0101262	6	1.35	0.507068	)
1310	0.658131	(	0.0677925	0.0103328	6	1.35	0.506896	)
1318	0.6581	(	0.067794	0.0101806	6	1.35	0.506829	)
1325	0.658076	(	0.0677975	0.010218	6	1.35	0.506672	)
1332	0.658042	(	0.0678042	0.0100641	6	1.35	0.506379	)
1340	0.65803	(	0.0678079	0.0102975	6	1.35	0.506213	)
1348	0.657996	(	0.0678093	0.0101277	6	1.35	0.506152	)
1355	0.657975	(	0.0678127	0.010172	6	1.35	0.506003	)
1362	0.657949	(	0.0678191	0.0100021	6	1.35	0.505728	)
1370	0.657943	(	0.0678226	0.0102689	6	1.35	0.505568	)
1378	0.657903	(	0.0678239	0.010077	6	1.35	0.505513	)
1385	0.657885	(	0.0678272	0.0101296	6	1.35	0.505371	)
1392	0.657868	(	0.0678332	0.00993962	6	1.35	0.505113	)
1401	0.657845	(	0.0678341	0.0100166	6	1.35	0.505074	)
1408	0.657833	(	0.0678357	0.010076	6	1.35	0.505004	)
1415	0.657816	(	0.0678387	0.010043	6	1.35	0.504875	)
1422	0.657785	(	0.0678448	0.0100871	6	1.35	0.504613	)
1430	0.657771	(	0.0678476	0.00996057	6	1.35	0.504496	)
1438	0.657758	(	0.0678492	0.0100358	6	1.35	0.504428	)
1445	0.657742	(	0.0678521	0.00999735	6	1.35	0.504307	)
1452	0.657717	(	0.0678579	0.010059	6	1.35	0.504057	)
1460	0.657706	(	0.0678606	0.0099023	6	1.35	0.50395	)
1468	0.657691	(	0.0678621	0.00999892	6	1.35	0.503884	)
1475	0.657677	(	0.0678648	0.00995277	6	1.35	0.50377	)
1482	0.657658	(	0.0678705	0.0100381	6	1.35	0.503533	)
1490	0.657652	(	0.067873	0.0098398	6	1.35	0.503435	)
1498	0.657631	(	0.0678745	0.00996569	6	1.35	0.50337	)
1505	0.657619	(	0.0678771	0.00990855	6	1.35	0.503264	)
1512	0.657608	(	0.0678826	0.0100264	6	1.35	0.503037	)
1521	0.657594	(	0.0678832	0.00996227	6	1.35	0.503015	)
1528	0.657586	(	0.0678844	0.009907	6	1.35	0.502966	)
1535	0.657575	(	0.067887	0.00991785	6	1.35	0.50286	)
1542	0.657555	(	0.0678921	0.00985159	6	1.35	0.502657	)
1550	0.657546	(	0.0678947	0.00993952	6	1.35	0.502549	)
1558	0.657537	(	0.0678959	0.00987062	6	1.35	0.502504	)
1565	0.657528	(	0.0678984	0.00988698	6	1.35	0.502404	)
1572	0.657511	(	0.0679033	0.00980763	6	1.35	0.502214	)
1580	0.657505	(	0.0679059	0.00992231	6	1.35	0.502109	)
1588	0.657494	(	0.067907	0.00983552	6	1.35	0.502069	)
1595	0.657486	(	0.0679094	0.00985892	6	1.35	0.501973	)
1602	0.657473	(	0.067914	0.0097621	6	1.35	0.501795	)
1610	0.65747	(	0.0679166	0.00991179	6	1.35	0.501694	)
1618	0.657456	(	0.0679176	0.00980139	6	1.35	0.501658	)
1625	0.657448	(	0.06792	0.00983384	6	1.35	0.501567	)
1632	0.657441	(	0.0679244	0.00971389	6	1.35	0.501401	)
1641	0.657432	(	0.067925	0.00976274	6	1.35	0.501376	)
1648	0.657427	(	0.0679262	0.00980016	6	1.35	0.501331	)
1655	0.65742	(	0.0679284	0.00977857	6	1.35	0.501248	)
1662	0.657407	(	0.0679329	0.00980863	6	1.35	0.501079	)
1670	0.657402	(	0.067935	0.00972333	6	1.35	0.501004	)
1678	0.657396	(	0.0679361	0.00977507	6	1.35	0.500961	)
1685	0.65739	(	0.0679383	0.00974829	6	1.35	0.500883	)
1692	0.65738	(	0.0679426	0.00979437	6	1.35	0.500722	)
1700	0.657376	(	0.0679446	0.00968067	6	1.35	0.500654	)
1708	0.657368	(	0.0679458	0.00975251	6	1.35	0.500611	)
1715	0.657363	(	0.0679478	0.00971817	6	1.35	0.500539	)
1722	0.657356	(	0.0679521	0.00978678	6	1.35	0.500385	)
1730	0.657355	(	0.0679539	0.00963239	6	1.35	0.500324	)
1738	0.657344	(	0.0679551	0.00973291	6	1.35	0.500281	)
1745	0.657339	(	0.067957	0.00968743	6	1.35	0.500214	)
1752	0.657338	(	0.0679612	0.00978842	6	1.35	0.500067	)
1761	0.657329	(	0.0679616	0.00973504	6	1.35	0.500053	)
1768	0.657325	(	0.0679625	0.00968994	6	1.35	0.500023	)
1775	0.657321	(	0.0679645	0.00970108	6	1.35	0.499955	)
1782	0.657313	(	0.0679684	0.00964671	6	1.35	0.499825	)
1790	0.65731	(	0.0679704	0.00972599	6	1.35	0.499755	)
1798	0.657305	(	0.0679713	0.00966555	6	1.35	0.499727	)
1805	0.657301	(	0.0679732	0.00968285	6	1.35	0.499662	)
1812	0.657296	(	0.0679769	0.00961271	6	1.35	0.499541	)
1820	0.657295	(	0.0679789	0.00972322	6	1.35	0.499472	)
1828	0.657288	(	0.0679797	0.00964149	6	1.35	0.499448	)
1835	0.657284	(	0.0679816	0.0096671	6	1.35	0.499386	)
1842	0.657282	(	0.0679852	0.00957518	6	1.35	0.499274	)
1851	0.657277	(	0.0679857	0.00961347	6	1.35	0.499257	)
1858	0.657274	(	0.0679866	0.00964286	6	1.35	0.499226	)
1865	0.657271	(	0.0679884	0.00962639	6	1.35	0.49917	)
1872	0.657266	(	0.067992	0.00965205	6	1.35	0.499055	)
1880	0.657263	(	0.0679937	0.00958394	6	1.35	0.499005	)
1888	0.65726	(	0.0679946	0.00962643	6	1.35	0.498975	)
1895	0.657257	(	0.0679964	0.00960503	6	1.35	0.498922	)
1902	0.657253	(	0.0679999	0.00964558	6	1.35	0.498813	)
1910	0.657252	(	0.0680015	0.00955052	6	1.35	0.498768	)
1918	0.657247	(	0.0680024	0.00961207	6	1.35	0.498738	)
1925	0.657245	(	0.0680041	0.00958329	6	1.35	0.498689	)
1932	0.657243	(	0.0680076	0.00964547	6	1.35	0.498584	)
1941	0.65724	(	0.068008	0.00961179	6	1.35	0.498574	)
1948	0.657238	(	0.0680088	0.00958343	6	1.35	0.498552	)
1955	0.657235	(	0.0680104	0.00959014	6	1.35	0.498503	)
1962	0.657231	(	0.0680137	0.0095545	6	1.35	0.49841	)
1970	0.65723	(	0.0680154	0.00960519	6	1.35	0.498359	)
1978	0.657228	(	0.0680162	0.00956589	6	1.35	0.498339	)
1985	0.657226	(	0.0680178	0.00957709	6	1.35	0.498293	)
1992	0.657223	(	0.068021	0.00952987	6	1.35	0.498206	)
2000	0.657222	(	0.0680227	0.00960352	6	1.35	0.498156	)
2008	0.657219	(	0.0680234	0.00954848	6	1.35	0.498139	)
2015	0.657217	(	0.068025	0.00956599	6	1.35	0.498094	)
2022	0.657215	(	0.068028	0.00950211	6	1.35	0.498014	)
2031	0.657213	(	0.0680285	0.00952867	6	1.35	0.498002	)
2038	0.657212	(	0.0680293	0.00954899	6	1.35	0.497979	)
2045	0.65721	(	0.0680308	0.00953734	6	1.35	0.497939	)
2052	0.657207	(	0.0680339	0.00955541	6	1.35	0.497857	)
2060	0.657206	(	0.0680354	0.00950701	6	1.35	0.497821	)
2068	0.657204	(	0.0680362	0.00953729	6	1.35	0.497799	)
2075	0.657203	(	0.0680377	0.00952186	6	1.35	0.497762	)
2082	0.657201	(	0.0680407	0.00955133	6	1.35	0.497683	)
2090	0.6572	(	0.0680421	0.00948217	6	1.35	0.497651	)
2098	0.657198	(	0.0680429	0.00952718	6	1.35	0.497629	)
2105	0.657196	(	0.0680444	0.00950599	6	1.35	0.497594	)
2112	0.657196	(	0.0680474	0.00955229	6	1.35	0.497519	)
2121	0.657194	(	0.0680477	0.00952724	6	1.35	0.497512	)
2128	0.657193	(	0.0680484	0.00950628	6	1.35	0.497496	)
2135	0.657192	(	0.0680499	0.00951146	6	1.35	0.49746	)
2142	0.657189	(	0.0680527	0.00948478	6	1.35	0.497394	)
2150	0.657189	(	0.0680542	0.00952335	6	1.35	0.497357	)
2158	0.657187	(	0.0680549	0.00949351	6	1.35	0.497343	)
2165	0.657186	(	0.0680563	0.00950235	6	1.35	0.49731	)
2172	0.657185	(	0.0680591	0.00946615	6	1.35	0.497248	)
2180	0.657185	(	0.0680606	0.00952352	6	1.35	0.497212	)
2188	0.657183	(	0.0680612	0.00948072	6	1.35	0.497199	)
2195	0.657182	(	0.0680626	0.00949481	6	1.35	0.497167	)
2202	0.657182	(	0.0680653	0.00944462	6	1.35	0.49711	)
2211	0.65718	(	0.0680657	0.00946578	6	1.35	0.497101	)
2218	0.657179	(	0.0680664	0.00948201	6	1.35	0.497085	)
2225	0.657178	(	0.0680678	0.00947293	6	1.35	0.497056	)
2232	0.657177	(	0.0680705	0.00948795	6	1.35	0.496997	)
2240	0.657176	(	0.0680718	0.00944927	6	1.35	0.496971	)
2248	0.657175	(	0.0680725	0.00947383	6	1.35	0.496956	)
2255	0.657175	(	0.0680739	0.00946155	6	1.35	0.496929	)
2262	0.657174	(	0.0680766	0.00948614	6	1.35	0.496872	)
2270	0.657174	(	0.0680778	0.00942988	6	1.35	0.49685	)
2278	0.657172	(	0.0680785	0.00946691	6	1.35	0.496834	)
2285	0.657171	(	0.0680798	0.0094497	6	1.35	0.496809	)
2292	0.657171	(	0.0680825	0.00948866	6	1.35	0.496754	)
2301	0.65717	(	0.0680828	0.00946792	6	1.35	0.496749	)
2308	0.65717	(	0.0680835	0.00945071	6	1.35	0.496738	)
2315	0.657169	(	0.0680848	0.00945536	6	1.35	0.496713	)
2322	0.657168	(	0.0680873	0.00943359	6	1.35	0.496665	)
2330	0.657168	(	0.0680887	0.0094663	6	1.35	0.496639	)
2338	0.657167	(	0.0680893	0.00944131	6	1.35	0.496629	)
2345	0.657166	(	0.0680906	0.00944917	6	1.35	0.496605	)
2352	0.657166	(	0.0680931	0.0094189	6	1.35	0.496561	)
2361	0.657165	(	0.0680934	0.00943125	6	1.35	0.496554	)
2368	0.657165	(	0.068094	0.00944061	6	1.35	0.496542	)
2375	0.657164	(	0.0680953	0.00943488	6	1.35	0.49652	)
2382	0.657163	(	0.0680978	0.00944306	6	1.35	0.496475	)
2390	0.657163	(	0.0680991	0.00941974	6	1.35	0.496455	)
2398	0.657163	(	0.0680997	0.00943419	6	1.35	0.496444	)
2405	0.657162	(	0.0681009	0.0094265	6	1.35	0.496423	)
2412	0.657161	(	0.0681034	0.00944062	6	1.35	0.49638	)
2420	0.657161	(	0.0681046	0.00940646	6	1.35	0.496363	)
2428	0.657161	(	0.0681052	0.00942862	6	1.35	0.496351	)
2435	0.65716	(	0.0681065	0.00941792	6	1.35	0.496332	)
2442	0.65716	(	0.0681089	0.00944093	6	1.35	0.496291	)
2451	0.657159	(	0.0681092	0.00942827	6	1.35	0.496287	)
2458	0.657159	(	0.0681098	0.00941771	6	1.35	0.496278	)
2465	0.657159	(	0.068111	0.00942027	6	1.35	0.496259	)
2472	0.657158	(	0.0681134	0.00940645	6	1.35	0.496223	)
2480	0.657158	(	0.0681146	0.00942615	6	1.35	0.496203	)
2488	0.657158	(	0.0681152	0.00941074	6	1.35	0.496195	)
2495	0.657157	(	0.0681164	0.00941532	6	1.35	0.496177	)
2502	0.657157	(	0.0681188	0.00939621	6	1.35	0.496143	)
2510	0.657157	(	0.06812	0.00942637	6	1.35	0.496124	)
2518	0.657156	(	0.0681206	0.00940373	6	1.35	0.496117	)
2525	0.657156	(	0.0681218	0.00941129	6	1.35	0.4961	)
2532	0.657156	(	0.0681241	0.0093842	6	1.35	0.496068	)
2541	0.657155	(	0.0681244	0.00939563	6	1.35	0.496063	)
2548	0.657155	(	0.068125	0.00940438	6	1.35	0.496055	)
2555	0.657155	(	0.0681261	0.00939943	6	1.35	0.496039	)
2562	0.657154	(	0.0681285	0.00940767	6	1.35	0.496007	)
2570	0.657154	(	0.0681296	0.00938643	6	1.35	0.495993	)
2578	0.657154	(	0.0681302	0.00939998	6	1.35	0.495984	)
2585	0.657154	(	0.0681313	0.00939315	6	1.35	0.49597	)
2592	0.657154	(	0.0681337	0.00940699	6	1.35	0.495939	)
2600	0.657154	(	0.0681348	0.00937542	6	1.35	0.495927	)
2608	0.657153	(	0.0681354	0.0093963	6	1.35	0.495918	)
2615	0.657153	(	0.0681365	0.00938657	6	1.35	0.495904	)
2623	0.657153	(	0.0681371	0.00939214	6	1.35	0.495897	)
2630	0.657153	(	0.0681382	0.00938865	6	1.35	0.495883	)
2637	0.657152	(	0.0681405	0.00939352	6	1.35	0.495855	)
2645	0.657152	(	0.0681416	0.0093794	6	1.35	0.495843	)
2653	0.657152	(	0.0681422	0.00938814	6	1.35	0.495836	)
2660	0.657152	(	0.0681433	0.00938342	6	1.35	0.495823	)
2667	0.657151	(	0.0681455	0.00939202	6	1.35	0.495796	)
2675	0.657151	(	0.0681466	0.00937107	6	1.35	0.495785	)
2683	0.657151	(	0.0681472	0.00938467	6	1.35	0.495778	)
2690	0.657151	(	0.0681483	0.00937804	6	1.35	0.495766	)
2697	0.657151	(	0.0681505	0.00939228	6	1.35	0.49574	)
2706	0.657151	(	0.0681508	0.00938443	6	1.35	0.495738	)
2713	0.657151	(	0.0681513	0.00937789	6	1.35	0.495732	)
2720	0.65715	(	0.0681524	0.00937948	6	1.35	0.49572	)
2727	0.65715	(	0.0681546	0.00937085	6	1.35	0.495698	)
2735	0.65715	(	0.0681557	0.00938317	6	1.35	0.495685	)
2743	0.65715	(	0.0681563	0.00937352	6	1.35	0.49568	)
2750	0.65715	(	0.0681574	0.00937643	6	1.35	0.495669	)
2757	0.65715	(	0.0681595	0.00936432	6	1.35	0.495648	)
2765	0.65715	(	0.0681606	0.00938351	6	1.35	0.495636	)
2773	0.657149	(	0.0681612	0.00936909	6	1.35	0.495632	)
2780	0.657149	(	0.0681623	0.00937398	6	1.35	0.495621	)
2787	0.657149	(	0.0681644	0.00935655	6	1.35	0.495601	)
2796	0.657149	(	0.0681647	0.00936394	6	1.35	0.495598	)
2803	0.657149	(	0.0681652	0.0093696	6	1.35	0.495593	)
2810	0.657149	(	0.0681663	0.00936642	6	1.35	0.495583	)
2817	0.657149	(	0.0681685	0.00937184	6	1.35	0.495563	)
