3.41085e+01 -2.89985e+01 -3.56534e+01 -7.34234e+00 2.82720e+01 7.14469e+00 -1.16744e+01 -9.40253e+00 9.38868e+00 1.14631e+01 -4.89438e+00 2.74547e-02 3.48278e+01 -4.51476e-01 -8.93395e-04 -5.91124e+00 -2.22369e+01 -1.14898e+01 4.89386e+00 -4.56125e-01 -1.74884e+00 1.75345e+00 7.24404e-01 -7.15790e-01 -2.02161e-02 -3.49973e+00 8.37460e-01 1.77797e+00 3.56533e+00 3.36592e+00 1.14197e+00 1.10369e+00 -3.52005e+00 3.89853e-01 -1.01746e+00 6.06154e-01 -4.87866e-01 -2.61685e-05 1.03101e-04 -2.89036e-02 -4.89057e-02 -7.76164e-02 5.91283e-02 -5.16179e-03 1.49085e-02 2.11925e-03 4.45225e-02 -4.41451e-02 -3.24492e+00 -1.38091e+00 -2.48360e+00 3.09423e+00 -5.53477e-01 5.31390e-01 -5.33293e-01 2.50005e-03 1.57665e+00 1.57717e+00 2.75195e+00 -2.83679e+00 1.97896e+00 1.34267e+00 5.82406e-03 -5.34148e-03 -2.05498e-04 7.16443e-01 1.59227e-01 1.46706e+00 2.87567e-01 1.38327e-01 -2.00465e+00 -1.37689e-03 8.79443e-08 5.28933e-03 -2.91060e-01 -8.30685e-05 -1.48354e+00 -1.65265e-03 -1.45717e+00 2.03226e-04 -1.40891e-01 -9.36414e-01 9.57219e-01 -9.99351e-02 1.00280e+00 8.95057e-01 -1.00472e+00 -8.96546e-01 -4.69880e-01 -1.60199e-01 4.69400e-01 1.60186e-01 -3.91042e-01 -2.14249e-03 5.54266e-01 -9.58984e-01 1.00122e-01
-2.89985e+01 2.72227e+01 3.03738e+01 5.07963e+00 -2.65633e+01 -7.03164e+00 1.00743e+01 8.77832e+00 -8.76541e+00 -1.05912e+01 4.66996e+00 -2.60687e-02 -2.96042e+01 3.34586e-01 8.01343e-04 5.85845e+00 2.06781e+01 1.06166e+01 -4.66956e+00 3.91338e-01 1.50523e+00 -1.50922e+00 -6.29926e-01 6.22884e-01 1.61155e-02 3.19175e+00 -7.31360e-01 -1.53038e+00 -3.23444e+00 -3.01231e+00 -9.88146e-01 -9.59346e-01 3.20791e+00 -3.46614e-01 8.84066e-01 -5.32779e-01 4.25882e-01 2.37186e-05 -3.34610e-05 3.12408e-02 5.88535e-02 8.99846e-02 -7.48944e-02 -5.08183e-03 -4.18869e-02 -5.19121e-03 -3.98646e-02 3.95314e-02 2.87649e+00 1.26949e+00 2.19715e+00 -2.76857e+00 5.18590e-01 -4.65613e-01 4.67321e-01 -2.36065e-03 -1.45212e+00 -1.34058e+00 -2.26234e+00 2.34224e+00 -1.84836e+00 -1.25378e+00 -5.43735e-03 4.78938e-03 1.82500e-04 -6.46679e-01 -1.37602e-01 -1.33780e+00 -2.42105e-01 -1.16193e-01 1.87232e+00 1.22133e-03 -8.04556e-08 -4.74140e-03 2.44957e-01 6.09600e-05 1.35314e+00 1.25161e-03 1.36002e+00 -1.77281e-04 1.18344e-01 8.40883e-01 -8.93197e-01 9.57833e-02 -9.20162e-01 -7.96330e-01 9.21966e-01 7.97725e-01 4.38155e-01 1.23674e-01 -4.37708e-01 -1.23674e-01 3.47694e-01 5.21964e-03 -5.19328e-01 8.94845e-01 -9.59620e-02
-3.56534e+01 3.03738e+01 3.94618e+01 7.66796e+00 -2.95930e+01 -7.45266e+00 1.21825e+01 9.83934e+00 -9.82484e+00 -1.21416e+01 5.16366e+00 -2.89137e-02 -3.85907e+01 4.70325e-01 9.29286e-04 6.16794e+00 2.33271e+01 1.21696e+01 -5.16283e+00 4.79762e-01 1.83285e+00 -1.83769e+00 -7.60497e-01 7.51549e-01 2.12536e-02 3.67600e+00 -8.79069e-01 -1.86338e+00 -3.74171e+00 -3.52792e+00 -1.19595e+00 -1.15902e+00 3.69736e+00 -4.09826e-01 1.06723e+00 -6.37302e-01 5.12324e-01 2.76790e-05 -1.06295e-04 3.01702e-02 5.06569e-02 8.06288e-02 -6.19804e-02 5.14604e-03 -1.66157e-02 -2.19424e-03 -4.71015e-02 4.67053e-02 3.32767e+00 1.42124e+00 2.54496e+00 -3.17483e+00 5.70587e-01 -5.43816e-01 5.45746e-01 -2.58254e-03 -1.62228e+00 -1.61134e+00 -2.80737e+00 2.89504e+00 -2.04095e+00 -1.38473e+00 -6.00638e-03 5.47746e-03 2.10122e-04 -7.36033e-01 -1.62884e-01 -1.50894e+00 -2.92905e-01 -1.40855e-01 2.06748e+00 1.41011e-03 -9.04553e-08 -5.42377e-03 2.96471e-01 8.36797e-05 1.52598e+00 1.67169e-03 1.50276e+00 -2.07701e-04 1.43472e-01 9.61600e-01 -9.87136e-01 1.03255e-01 -1.03142e+00 -9.17698e-01 1.03341e+00 9.19236e-01 4.84516e-01 1.62009e-01 -4.84021e-01 -1.61995e-01 4.11083e-01 2.21725e-03 -5.71400e-01 9.88957e-01 -1.03448e-01
-7.34234e+00 5.07963e+00 7.66796e+00 2.67369e+00 -4.84193e+00 -9.25463e-01 1.65177e+00 1.28587e+00 -1.28394e+00 -1.68521e+00 7.84238e-01 -3.28741e-03 -7.54709e+00 1.68807e-01 1.85814e-04 7.41958e-01 4.07220e+00 1.68854e+00 -7.82685e-01 1.13935e-01 4.07672e-01 -4.08717e-01 -1.69225e-01 1.67493e-01 6.86816e-03 7.04669e-01 -1.91482e-01 -4.14344e-01 -7.15105e-01 -6.87752e-01 -2.61371e-01 -2.52876e-01 7.11613e-01 -8.76523e-02 2.31785e-01 -1.35923e-01 1.10453e-01 5.66805e-06 -5.53011e-05 3.72785e-03 -1.15477e-03 2.49583e-03 1.83913e-03 6.34065e-03 1.21744e-02 1.33011e-03 -9.87992e-03 9.79765e-03 6.53104e-01 2.25973e-01 5.37024e-01 -5.97841e-01 7.94447e-02 -1.10249e-01 1.10634e-01 -2.94191e-04 -2.60939e-01 -3.73979e-01 -6.78475e-01 6.90661e-01 -2.78522e-01 -1.88559e-01 -8.22545e-04 1.11460e-03 5.22500e-05 -1.25836e-01 -3.49595e-02 -2.44522e-01 -7.58069e-02 -3.67282e-02 2.82890e-01 2.97475e-04 -1.60001e-08 -1.10547e-03 7.73958e-02 3.05194e-05 2.47900e-01 5.54260e-04 2.08132e-01 -5.03009e-05 3.77759e-02 1.73475e-01 -1.37110e-01 1.27351e-02 -1.72920e-01 -1.81408e-01 1.73193e-01 1.81634e-01 6.78822e-02 5.34358e-02 -6.77989e-02 -5.34110e-02 8.79599e-02 -1.32883e-03 -7.95593e-02 1.37366e-01 -1.27591e-02
2.82720e+01 -2.65633e+01 -2.95930e+01 -4.84193e+00 2.69212e+01 6.95157e+00 -9.84013e+00 -8.57815e+00 8.56555e+00 1.04170e+01 -4.81975e+00 2.57509e-02 2.88458e+01 -3.43891e-01 -8.43215e-04 -5.98505e+00 -2.07811e+01 -1.04419e+01 4.82149e+00 -4.27495e-01 -1.66669e+00 1.67115e+00 6.88659e-01 -6.79445e-01 -1.75594e-02 -3.30698e+00 8.12189e-01 1.69464e+00 3.39584e+00 3.26202e+00 1.09133e+00 1.06250e+00 -3.32457e+00 3.67956e-01 -9.77385e-01 5.90047e-01 -4.71343e-01 -2.64347e-05 5.42958e-05 -2.63677e-02 -4.88855e-02 -7.51217e-02 6.00209e-02 6.67873e-04 2.48989e-02 3.23335e-03 4.44603e-02 -4.40923e-02 -2.80679e+00 -1.24449e+00 -2.12137e+00 2.70435e+00 -5.10083e-01 4.62436e-01 -4.64053e-01 2.34764e-03 1.42146e+00 1.30655e+00 2.23039e+00 -2.30814e+00 1.82270e+00 1.23718e+00 5.36259e-03 -4.62114e-03 -1.73318e-04 6.36253e-01 1.34560e-01 1.31502e+00 2.33118e-01 1.11903e-01 -1.84566e+00 -1.17973e-03 7.80601e-08 4.57456e-03 -2.35345e-01 -5.81820e-05 -1.32920e+00 -1.20374e-03 -1.33974e+00 1.68363e-04 -1.13682e-01 -8.23312e-01 8.79765e-01 -9.39268e-02 8.97917e-01 7.74689e-01 -8.99677e-01 -7.76041e-01 -4.31393e-01 -1.18167e-01 4.30967e-01 1.18177e-01 -3.68970e-01 -3.25432e-03 5.10810e-01 -8.81386e-01 9.41018e-02
7.14469e+00 -7.03164e+00 -7.45266e+00 -9.25463e-01 6.95157e+00 2.36021e+00 -3.20376e+00 -2.72146e+00 2.71748e+00 3.22921e+00 -1.27549e+00 9.25745e-03 7.22638e+00 -5.25208e-02 -1.94959e-04 -2.01784e+00 -4.88306e+00 -3.23768e+00 1.27633e+00 -4.85361e-02 -1.95736e-01 1.96252e-01 8.93054e-02 -8.86412e-02 -2.19040e-03 -6.62805e-01 1.26146e-01 1.98996e-01 6.60443e-01 5.89041e-01 1.39489e-01 1.25672e-01 -6.65002e-01 6.21356e-02 -1.20580e-01 7.40727e-02 -5.79771e-02 -3.49969e-06 6.02982e-06 -3.00999e-03 -2.01150e-02 -2.31027e-02 2.13146e-02 1.94499e-03 1.44687e-02 1.31786e-03 5.23497e-03 -5.18501e-03 -7.16296e-01 -3.52621e-01 -4.91879e-01 6.91337e-01 -1.49215e-01 9.91763e-02 -9.94783e-02 8.09734e-04 3.85485e-01 3.08365e-01 5.93043e-01 -6.16901e-01 5.59758e-01 3.77443e-01 1.63101e-03 -9.97404e-04 -3.01122e-05 1.76805e-01 3.34769e-02 3.81132e-01 4.21890e-02 1.98392e-02 -5.66250e-01 -2.58348e-04 1.89664e-08 9.85802e-04 -4.24565e-02 -7.81176e-06 -3.85196e-01 -2.11547e-04 -4.05063e-01 2.96702e-05 -2.00656e-02 -2.23962e-01 2.65494e-01 -2.72085e-02 2.36704e-01 1.90870e-01 -2.37246e-01 -1.91287e-01 -1.29443e-01 -1.71692e-02 1.29324e-01 1.71716e-02 -6.23246e-02 -1.32157e-03 1.49423e-01 -2.65981e-01 2.72588e-02
-1.16744e+01 1.00743e+01 1.21825e+01 1.65177e+00 -9.84013e+00 -3.20376e+00 5.90389e+00 4.32900e+00 -4.32267e+00 -5.02073e+00 1.69917e+00 -1.38326e-02 -1.18148e+01 5.14516e-02 2.27161e-04 2.71536e+00 7.17287e+00 5.03403e+00 -1.69893e+00 3.18721e-02 1.24327e-01 -1.24660e-01 -6.95810e-02 7.04178e-02 4.27504e-04 8.45892e-01 -9.02522e-02 -1.26443e-01 -8.03179e-01 -5.96766e-01 -9.67628e-02 -8.93301e-02 8.46330e-01 -6.51306e-02 8.67708e-02 -5.77366e-02 4.31506e-02 3.10640e-06 4.87763e-06 1.52757e-02 4.54065e-02 6.06637e-02 -5.77190e-02 -7.62482e-03 -4.53924e-02 -4.33059e-03 -4.46489e-03 4.42374e-03 1.19588e+00 5.82996e-01 8.42800e-01 -1.15231e+00 2.45750e-01 -1.57438e-01 1.57983e-01 -1.28561e-03 -6.43506e-01 -5.12372e-01 -9.54437e-01 9.94825e-01 -9.15210e-01 -6.18680e-01 -2.67689e-03 1.76275e-03 5.60927e-05 -2.89252e-01 -5.50674e-02 -6.22045e-01 -7.21439e-02 -3.40504e-02 9.26618e-01 4.43486e-04 -3.33175e-08 -1.74233e-03 7.29008e-02 1.28946e-05 6.29489e-01 3.52765e-04 6.66737e-01 -5.49143e-05 3.46184e-02 3.69517e-01 -4.37176e-01 4.56043e-02 -3.98697e-01 -3.20290e-01 3.99612e-01 3.20997e-01 2.13403e-01 2.86056e-02 -2.13192e-01 -2.86044e-02 6.54286e-02 4.34334e-03 -2.46092e-01 4.37981e-01 -4.56891e-02
-9.40253e+00 8.77832e+00 9.83934e+00 1.28587e+00 -8.57815e+00 -2.72146e+00 4.32900e+00 3.65774e+00 -3.65239e+00 -4.13581e+00 1.49758e+00 -1.14145e-02 -9.53953e+00 6.55724e-02 2.16786e-04 2.30010e+00 6.28985e+00 4.14677e+00 -1.49748e+00 5.12319e-02 1.90323e-01 -1.90815e-01 -9.23375e-02 9.23839e-02 2.27751e-03 7.99925e-01 -1.26279e-01 -1.93468e-01 -7.75640e-01 -6.36083e-01 -1.35908e-01 -1.25212e-01 8.02216e-01 -7.11829e-02 1.19308e-01 -7.43143e-02 5.78272e-02 3.54261e-06 3.09272e-06 1.34843e-02 3.90076e-02 5.24729e-02 -4.96566e-02 -6.50498e-03 -3.88053e-02 -3.74599e-03 -5.42488e-03 5.37485e-03 1.06235e+00 5.12368e-01 7.58873e-01 -1.02319e+00 2.15162e-01 -1.42297e-01 1.42794e-01 -1.10844e-03 -5.67844e-01 -4.58916e-01 -8.42534e-01 8.77884e-01 -7.97223e-01 -5.38814e-01 -2.33230e-03 1.59663e-03 5.23343e-05 -2.54120e-01 -4.89678e-02 -5.45109e-01 -6.69401e-02 -3.16668e-02 8.07316e-01 4.01684e-04 -2.97285e-08 -1.57846e-03 6.77323e-02 1.25926e-05 5.51761e-01 3.28510e-04 5.81411e-01 -5.13416e-05 3.22479e-02 3.25784e-01 -3.81299e-01 3.99905e-02 -3.53051e-01 -2.85805e-01 3.53851e-01 2.86425e-01 1.86233e-01 2.75652e-02 -1.86047e-01 -2.75628e-02 7.14602e-02 3.75737e-03 -2.15462e-01 3.82002e-01 -4.00649e-02
9.38868e+00 -8.76541e+00 -9.82484e+00 -1.28394e+00 8.56555e+00 2.71748e+00 -4.32267e+00 -3.65239e+00 3.64704e+00 4.12976e+00 -1.49539e+00 1.13979e-02 9.52547e+00 -6.54736e-02 -2.16467e-04 -2.29674e+00 -6.28057e+00 -4.14070e+00 1.49529e+00 -5.11559e-02 -1.90041e-01 1.90532e-01 9.22008e-02 -9.22470e-02 -2.27408e-03 -7.98744e-01 1.26095e-01 1.93181e-01 7.74498e-01 6.35151e-01 1.35707e-01 1.25027e-01 -8.01031e-01 7.10777e-02 -1.19131e-01 7.42047e-02 -5.77418e-02 -3.53743e-06 -3.08647e-06 -1.34650e-02 -3.89506e-02 -5.23966e-02 4.95845e-02 6.49529e-03 3.87485e-02 3.74044e-03 5.41693e-03 -5.36697e-03 -1.06078e+00 -5.11617e-01 -7.57751e-01 1.02168e+00 -2.14847e-01 1.42087e-01 -1.42583e-01 1.10682e-03 5.67010e-01 4.58238e-01 8.41295e-01 -8.76594e-01 7.96058e-01 5.38027e-01 2.32889e-03 -1.59427e-03 -5.22560e-05 2.53747e-01 4.88956e-02 5.44310e-01 6.68399e-02 3.16193e-02 -8.06135e-01 -4.01089e-04 2.96848e-08 1.57613e-03 -6.76308e-02 -1.25733e-05 -5.50952e-01 -3.28016e-04 -5.80562e-01 5.12649e-05 -3.21995e-02 -3.25305e-01 3.80742e-01 -3.99320e-02 3.52533e-01 2.85384e-01 -3.53331e-01 -2.86002e-01 -1.85961e-01 -2.75231e-02 1.85775e-01 2.75208e-02 -7.13545e-02 -3.75180e-03 2.15146e-01 -3.81444e-01 4.00063e-02
1.14631e+01 -1.05912e+01 -1.21416e+01 -1.68521e+00 1.04170e+01 3.22921e+00 -5.02073e+00 -4.13581e+00 4.12976e+00 4.95829e+00 -1.90377e+00 1.33281e-02 1.17946e+01 -9.35826e-02 -2.87786e-04 -2.73300e+00 -7.64609e+00 -4.97095e+00 1.90447e+00 -9.32828e-02 -3.68816e-01 3.69795e-01 1.61566e-01 -1.60195e-01 -3.96611e-03 -1.06510e+00 2.11742e-01 3.74983e-01 1.06397e+00 9.54196e-01 2.52340e-01 2.36885e-01 -1.06908e+00 1.04279e-01 -2.22553e-01 1.35393e-01 -1.07200e-01 -6.14273e-06 1.43834e-05 -7.48725e-03 -2.86363e-02 -3.60836e-02 3.28448e-02 2.35197e-03 2.10487e-02 1.87477e-03 9.83929e-03 -9.75091e-03 -1.07817e+00 -5.20313e-01 -7.53627e-01 1.03945e+00 -2.18891e-01 1.53694e-01 -1.54170e-01 1.15448e-03 5.73492e-01 4.71434e-01 8.86944e-01 -9.21798e-01 8.15496e-01 5.51155e-01 2.38301e-03 -1.55773e-03 -4.92033e-05 2.62041e-01 5.06557e-02 5.59942e-01 6.81460e-02 3.22284e-02 -8.25139e-01 -4.00133e-04 2.90229e-08 1.54004e-03 -6.86232e-02 -1.37292e-05 -5.65964e-01 -3.46952e-04 -5.92485e-01 4.83822e-05 -3.26256e-02 -3.33260e-01 3.88468e-01 -4.00469e-02 3.54211e-01 2.88941e-01 -3.55004e-01 -2.89550e-01 -1.89592e-01 -2.93313e-02 1.89414e-01 2.93346e-02 -1.04605e-01 -1.88049e-03 2.19198e-01 -3.89181e-01 4.01211e-02
