2.41772e+03 -9.42420e+02 3.62563e+01 -5.21860e+01 -1.17810e+02 9.39758e+02 -4.41448e+00 6.40378e+00 1.71082e+01 -1.15580e+02 3.98720e+01 -5.86135e+01 -1.57145e+02 1.12140e+03 -3.49888e+00 7.43184e+00 8.16522e+00 -1.64587e+02 3.20794e+02 -7.17150e+02 7.17714e+02 -6.76359e+01 6.69783e+02 -6.57674e+02 6.61331e+02 -6.86455e+02 -5.54277e+01 -1.91671e+02 1.76802e+03 5.02122e+03 2.82062e+02 -2.16688e+03 -5.86309e+03 8.68379e+02 1.57026e+02 -1.90061e+03 1.00597e+03 -1.46504e+02
-9.42420e+02 3.19541e+03 7.16585e+01 -9.89308e+01 3.74413e+02 -1.63151e+03 -8.40194e+00 1.13293e+01 -4.86301e+01 1.96694e+02 7.63562e+01 -1.03972e+02 4.05798e+02 -1.85825e+03 -7.25535e+00 9.08879e+00 -3.27539e+01 2.32826e+02 -6.26368e+02 5.13931e+02 -5.76489e+02 -2.93410e+02 -6.31324e+02 5.46838e+02 -7.09148e+02 5.38881e+02 8.51006e+00 5.30492e+01 -5.34607e+02 -4.11785e+03 1.49207e+02 1.29024e+03 4.57329e+03 -6.92991e+02 -4.94292e+02 6.96958e+02 -8.67998e+02 -2.79581e+01
3.62563e+01 7.16585e+01 4.47982e+00 -6.31130e+00 8.58791e+00 -2.42392e+01 -5.40192e-01 7.55966e-01 -1.05939e+00 2.84581e+00 3.96702e+00 -5.51740e+00 8.45855e+00 -2.60733e+01 -3.80520e-01 5.51349e-01 -8.26604e-01 2.53942e+00 -1.04390e+01 -2.35869e+00 2.09352e+00 -1.14066e+01 -1.06406e+00 -2.52443e+00 -3.62728e+00 -4.05211e+00 -1.34677e+00 -3.97935e+00 3.27518e+01 1.38832e+01 1.27834e+01 -1.84449e+01 -2.34854e+01 2.39348e+00 -1.02543e+01 -3.23340e+01 1.48180e+00 -4.62223e+00
-5.21860e+01 -9.89308e+01 -6.31130e+00 9.00866e+00 -1.16964e+01 3.38733e+01 7.62407e-01 -1.08338e+00 1.44712e+00 -3.98407e+00 -5.56194e+00 7.86240e+00 -1.15748e+01 3.65809e+01 5.38234e-01 -8.24596e-01 1.12428e+00 -3.63781e+00 1.45789e+01 2.14202e+00 -1.71101e+00 1.59780e+01 3.03225e+00 2.58739e+00 6.08947e+00 4.96145e+00 1.73548e+00 5.14985e+00 -4.47542e+01 -1.60305e+01 -1.53968e+01 2.89599e+01 2.72536e+01 -1.77955e+00 1.55460e+01 4.45210e+01 -8.67788e-01 7.19432e+00
-1.17810e+02 3.74413e+02 8.58791e+00 -1.16964e+01 4.46724e+01 -1.91877e+02 -1.00498e+00 1.33069e+00 -5.78936e+00 2.31144e+01 9.11529e+00 -1.21810e+01 4.80396e+01 -2.16937e+02 -8.65354e-01 9.81521e-01 -3.90612e+00 2.70393e+01 -7.33481e+01 5.95268e+01 -6.59465e+01 -3.42310e+01 -7.17375e+01 6.17433e+01 -8.15501e+01 6.08274e+01 7.47088e-01 5.44281e+00 -6.39109e+01 -4.80008e+02 2.13503e+01 1.60899e+02 5.30108e+02 -7.95528e+01 -5.47036e+01 8.27055e+01 -1.00124e+02 -1.39393e+00
9.39758e+02 -1.63151e+03 -2.42392e+01 3.38733e+01 -1.91877e+02 9.45268e+02 2.81915e+00 -3.82776e+00 2.53924e+01 -1.14530e+02 -2.57519e+01 3.53067e+01 -2.13894e+02 1.08089e+03 2.55059e+00 -2.97541e+00 1.61606e+01 -1.41375e+02 3.52198e+02 -3.99997e+02 4.28874e+02 1.17602e+02 4.46449e+02 -4.00240e+02 4.74603e+02 -4.00880e+02 -1.74896e+01 -7.01615e+01 6.39883e+02 2.98854e+03 1.94470e+01 -1.02608e+03 -3.40094e+03 5.19171e+02 2.66467e+02 -7.37684e+02 6.23511e+02 -1.22793e+01
-4.41448e+00 -8.40194e+00 -5.40192e-01 7.62407e-01 -1.00498e+00 2.81915e+00 6.52941e-02 -9.16651e-02 1.23911e-01 -3.30791e-01 -4.71817e-01 6.57802e-01 -9.88553e-01 3.02876e+00 4.53334e-02 -6.64885e-02 9.68911e-02 -2.93238e-01 1.21753e+00 2.85705e-01 -2.65123e-01 1.35277e+00 1.15340e-01 3.17045e-01 4.11144e-01 5.02705e-01 1.59760e-01 4.73774e-01 -3.93493e+00 -1.83736e+00 -1.49055e+00 2.31792e+00 2.98209e+00 -2.99257e-01 1.21753e+00 3.90139e+00 -2.07224e-01 5.62487e-01
6.40378e+00 1.13293e+01 7.55966e-01 -1.08338e+00 1.33069e+00 -3.82776e+00 -9.16651e-02 1.31106e-01 -1.64560e-01 4.49929e-01 6.51272e-01 -9.25800e-01 1.31452e+00 -4.12778e+00 -6.31616e-02 9.92711e-02 -1.28191e-01 4.07697e-01 -1.65616e+00 -2.59856e-01 2.27813e-01 -1.86665e+00 -3.43950e-01 -3.27935e-01 -6.77810e-01 -6.15545e-01 -2.01157e-01 -6.00677e-01 5.35035e+00 2.29712e+00 1.71411e+00 -3.74235e+00 -3.59876e+00 2.31251e-01 -1.83680e+00 -5.35941e+00 1.62930e-01 -8.86029e-01
1.71082e+01 -4.86301e+01 -1.05939e+00 1.44712e+00 -5.78936e+00 2.53924e+01 1.23911e-01 -1.64560e-01 7.52644e-01 -3.06158e+00 -1.12462e+00 1.50746e+00 -6.25862e+00 2.87620e+01 1.07253e-01 -1.22273e-01 5.03704e-01 -3.61352e+00 9.66520e+00 -8.34001e+00 9.17506e+00 4.31287e+00 9.89629e+00 -8.58213e+00 1.11046e+01 -8.48068e+00 -1.58476e-01 -9.06796e-01 9.86092e+00 6.61924e+01 -2.27555e+00 -2.22691e+01 -7.35373e+01 1.10805e+01 7.22657e+00 -1.23641e+01 1.38086e+01 1.06958e-01
-1.15580e+02 1.96694e+02 2.84581e+00 -3.98407e+00 2.31144e+01 -1.14530e+02 -3.30791e-01 4.49929e-01 -3.06158e+00 1.38804e+01 3.02348e+00 -4.15269e+00 2.58071e+01 -1.31025e+02 -3.00334e-01 3.50905e-01 -1.94285e+00 1.71700e+01 -4.26329e+01 4.89558e+01 -5.24641e+01 -1.39949e+01 -5.45363e+01 4.89719e+01 -5.78565e+01 4.90833e+01 2.18564e+00 8.71181e+00 -7.90434e+01 -3.65121e+02 -2.93531e+00 1.25417e+02 4.15888e+02 -6.34825e+01 -3.22995e+01 9.09545e+01 -7.61760e+01 1.58033e+00
