4.329757796124701966e-05 -1.885672321191787846e-08 2.944165551492008774e-24 -1.453800945632516198e-24 2.190041896388114282e-05 -2.141927568040112424e-05 7.854452711651599038e-24 -3.090386386571941928e-25 4.870616691026709245e-05 -4.508068836318852119e-05 7.250180343492898137e-05 -1.991463698960560665e-05 -6.928940318706429489e-05 6.805747703152142372e-05 7.140035317505192148e-05 -2.473554593672869857e-05 4.495487998861373330e-05 -4.021069368591090781e-05 1.662052842143487636e-24 -2.867567884140992066e-25 -3.186301421625475661e-06 2.924315235531256096e-06 4.711840827163228662e-05 -3.261549408754798706e-05 -1.512362740920405334e-06 1.693454994195978407e-06 5.689725565767055814e-05 -4.936818496684303593e-05 2.142887243166773342e-05 -1.509606346157868665e-05 1.866134567473415878e-08 -1.505391076065009350e-08 2.198860408978419725e-05 -1.925175010280722886e-05 1.492497166892458471e-06 -1.475430679726560403e-06 2.620714295423442626e-24 -2.494755474741350930e-25 1.636904339883422786e-24 -1.264784856310549888e-25 -1.648063018719759896e-24 1.695347669092227138e-24 1.671092343996290597e-24 -1.495502895113473531e-24 -3.776585399593476147e-05 1.167042756792498607e-05 -1.693142796961263338e-24 1.692580231029256855e-24
-1.885672321191787846e-08 1.291645809868994453e-08 2.138705554909364720e-24 6.058649694943003113e-25 -8.119427181039713939e-06 8.003029743874604158e-06 5.561550589972415424e-24 -2.124657560424044295e-25 8.154145155781695363e-06 -7.877885540328798765e-06 -3.718891662718917220e-06 8.557665707633503184e-07 3.722949088640930504e-06 -3.721111655650358112e-06 -2.441993274386729869e-07 7.663790606583230484e-08 -2.800513309756558302e-07 2.414446589005069637e-07 -5.165707649312107271e-24 1.125918692578382042e-24 7.901790526336045744e-07 -8.314676066920669109e-07 -1.456154850342868181e-08 -1.005474202616403993e-07 6.832643156846090071e-07 -7.058060162089430094e-07 4.345181690482647624e-06 -3.780954419438888243e-06 -8.567215871730106857e-08 6.321969643210067810e-08 -8.741583600398277827e-11 7.256862930650111772e-11 -3.422511018982445669e-08 2.862490894814406792e-08 6.369100601377342371e-08 -6.475163151117712555e-08 -4.428574151607127286e-24 4.325652587919900365e-25 -5.188028241860267283e-24 4.425230451334942978e-25 5.172279696286589778e-24 -5.135912717700372794e-24 -5.161734002112692843e-24 4.621386090003632587e-24 4.781797390119416993e-07 -9.860853731802606367e-07 5.128983041225046874e-24 -5.128786787276992563e-24
2.944165551492008774e-24 2.138705554909364720e-24 7.945483939101196658e-01 -1.342284156168405407e-01 -1.438097452571683429e-22 1.159381651232083074e-22 7.361449929032283235e-01 -4.906031529273983949e-02 -7.326568607772735442e-01 6.746579014420579501e-01 5.819457780352643717e-01 -1.506604365140639390e-01 -5.822868400078226037e-01 5.754750383867338615e-01 4.044473460041410617e-01 -1.414333714777576412e-01 -1.087588920751347485e-02 9.484846861586073222e-03 -2.040799619297570949e-03 -1.447001689745298046e-03 -4.383789121852570136e-02 3.123417152329616836e-02 -1.229439436646673073e-01 1.023651101588320123e-01 6.545602858365645593e-02 -5.714235305496198625e-02 -6.178983401093224304e-01 5.394780931835853055e-01 -3.511385493423107911e-22 2.133062012149872110e-22 1.594092174166138187e-02 -1.135770607939932605e-02 2.172317171274985512e-03 -1.864325568735905386e-03 -2.983685278982137548e-03 2.924343980846189246e-03 2.133858295260759180e-02 -3.646963919904172829e-03 1.949771780055234438e-02 -1.825731748227495295e-03 -1.924930376812552385e-02 1.839248356677364998e-02 6.749621226050567940e-03 -6.048194962510453077e-03 -4.333508510346907316e-01 1.102230296771961326e-01 -8.669526494770294495e-03 8.668821029466269867e-03
-1.453800945632516198e-24 6.058649694943003113e-25 -1.342284156168405407e-01 6.218307347766405951e-02 -1.793752133173644359e-20 1.767898940087714042e-20 -1.182878956240775159e-01 4.311208123018342442e-03 1.194188026298447503e-01 -1.129257784178505641e-01 -4.732605548528745487e-02 1.160233569407037417e-02 4.735759237639868696e-02 -4.705237987842846026e-02 -9.028148102244873754e-03 3.105138670860637350e-03 1.142671413309921929e-03 -1.070877442947524389e-03 2.176262684840173274e-03 -4.342539911168540653e-04 7.771083884073413245e-04 -9.006275630397738569e-04 1.403348698334011893e-02 -1.238733449523521900e-02 -9.799641926158196570e-03 8.397488995547621599e-03 8.698508563716886299e-02 -7.693970154920048987e-02 9.830808675576037824e-23 -6.349335712665625831e-23 -3.554509101310925328e-03 2.534076993433906008e-03 -3.125501154268862372e-04 2.671726674475601482e-04 6.010206742209694888e-04 -5.980804206890021546e-04 9.326043104761166762e-04 -1.417595301940178490e-04 2.141204860549460534e-03 -1.953774765918164097e-04 -1.979307582525723433e-03 1.908766716549746729e-03 2.135904026129667975e-03 -1.912921969869922807e-03 1.042053357750320590e-02 -6.001466000800701958e-03 -1.793302029089581529e-03 1.793219676571624656e-03
2.190041896388114282e-05 -8.119427181039713939e-06 -1.438097452571683429e-22 -1.793752133173644359e-20 1.453566181305009919e-01 -1.432737696925414639e-01 5.300434843378026588e-22 -1.119626627061143463e-23 -1.458984879057868000e-01 1.409509243685386770e-01 6.840836752190290748e-02 -1.580731451279233923e-02 -6.847804619251086911e-02 6.841910322488323204e-02 6.460216673885270031e-03 -2.097820534958920284e-03 5.586567390627539612e-03 -4.836269039847114135e-03 7.840846648987676646e-20 -1.646305927691717587e-20 -1.467482861391315209e-02 1.536773436745197084e-02 7.430375704862730163e-04 1.435202005947211479e-03 -1.267262923416387008e-02 1.304537504281798148e-02 -7.747519775284233967e-02 6.741320895502032895e-02 1.336929854596512798e-04 -9.970425256994444379e-05 1.362663407291620392e-07 -1.143503273860525735e-07 -7.902200927720160958e-04 7.149184420326572644e-04 -1.279947979659849583e-03 1.296235458167932378e-03 7.838024915049569229e-20 -7.595046280070214455e-21 7.840557722476862061e-20 -6.564768304603042276e-21 -7.831048034283600306e-20 7.831066447672411868e-20 7.840571038802061447e-20 -7.019181589215061451e-20 -1.043134163422980779e-02 1.824599481674287621e-02 -7.819908687463539576e-20 7.819642140463876977e-20
-2.141927568040112424e-05 8.003029743874604158e-06 1.159381651232083074e-22 1.767898940087714042e-20 -1.432737696925414639e-01 1.412223643743084622e-01 -7.410279687576878112e-22 1.666332040794481636e-23 1.438161464150438940e-01 -1.389288525565741672e-01 -6.785145049640289860e-02 1.569190751567650643e-02 6.792095481982289573e-02 -6.785729096529517779e-02 -6.790488120578516695e-03 2.214757082094742820e-03 -5.580328452309956701e-03 4.833399641598782291e-03 -7.722723817763695154e-20 1.621514253882787448e-20 1.461425806654793706e-02 -1.528354018818566147e-02 -7.740262684907866023e-04 -1.376740765899333099e-03 1.262320101449139476e-02 -1.298007570380597941e-02 7.636830231018892912e-02 -6.644818734150251260e-02 -1.306716597592216030e-04 9.743927121027725865e-05 -1.331566891413311688e-07 1.117313809097574957e-07 7.963758580886935159e-04 -7.195323160539156184e-04 1.279628614789054620e-03 -1.295452688424689322e-03 -7.719937970922594471e-20 7.480615647031198767e-21 -7.722440219127801092e-20 6.465870869754985353e-21 7.713055873037330076e-20 -7.713073823872319757e-20 -7.722453200182274453e-20 6.913437946732472798e-20 1.071854495334734376e-02 -1.812987449091107289e-02 7.702058969561565140e-20 -7.701798164502066458e-20
7.854452711651599038e-24 5.561550589972415424e-24 7.361449929032283235e-01 -1.182878956240775159e-01 5.300434843378026588e-22 -7.410279687576878112e-22 1.779743299734880324e+00 -8.836836700834836689e-02 -1.787361981415085399e+00 1.671087288312323116e+00 1.010958972632787001e+00 -2.561877844199560439e-01 -1.011606554184063755e+00 1.001893093406557744e+00 4.968249226799055229e-01 -1.733226223599178828e-01 -2.391878769495917739e-02 2.157308045935556889e-02 -2.878422759927848351e-02 4.058580016713195932e-03 -4.654478008604664985e-02 3.521841467007907900e-02 -2.558204250010596148e-01 2.184950744559628899e-01 1.557419543581883836e-01 -1.347378845418244209e-01 -1.396351933724871763e+00 1.227748775008236315e+00 -9.647707155285332759e-22 5.829596218787870470e-22 4.684033144921946612e-02 -3.338566148981256254e-02 4.928545621009946046e-03 -4.220474636664542367e-03 -8.199758637721803883e-03 8.113444555264422153e-03 -2.253268663070848166e-02 3.456207134460713599e-03 -2.922046092642943682e-02 2.611489773972104980e-03 2.557008570765169353e-02 -2.486736230465158570e-02 -2.871443237946144644e-02 2.571362564743992496e-02 -5.398671031490901440e-01 1.650189768155473635e-01 2.120690611824106730e-02 -2.120623945980767977e-02
-3.090386386571941928e-25 -2.124657560424044295e-25 -4.906031529273983949e-02 4.311208123018342442e-03 -1.119626627061143463e-23 1.666332040794481636e-23 -8.836836700834836689e-02 7.882749386353023885e-03 9.035554918312341255e-02 -8.284976530993004573e-02 -1.192374445407918121e-01 3.138799625912688102e-02 1.193152637574566438e-01 -1.177324424062797387e-01 -9.979856097450232055e-02 3.504811772952352161e-02 1.415908634923649691e-03 -1.167134646402896497e-03 6.879729083910449128e-04 1.758774157434779030e-04 6.945902994156501371e-03 -4.540614045304341984e-03 1.829300606094543327e-02 -1.482672319357242197e-02 -8.833423423208129968e-03 7.782016031713871219e-03 7.706111922593383845e-02 -6.725936075869520803e-02 3.618802470068123993e-23 -2.195890595686429983e-23 -1.602194433549772616e-03 1.144799410624034938e-03 -4.333550702350579909e-05 3.944947884122016889e-05 5.185218950817392820e-04 -5.055823081078925779e-04 1.887975177394436883e-03 -2.873625154629614762e-04 6.732313990417482588e-04 -5.165090108727975193e-05 -3.659869089201418443e-04 3.901206058678149957e-04 6.908517889463979336e-04 -6.181734520431742333e-04 1.042920153713112197e-01 -2.120912762023879211e-02 -6.233900441075714699e-05 6.239094412440956972e-05
4.870616691026709245e-05 8.154145155781695363e-06 -7.326568607772735442e-01 1.194188026298447503e-01 -1.458984879057868000e-01 1.438161464150438940e-01 -1.787361981415085399e+00 9.035554918312341255e-02 1.966098150240819908e+00 -1.841936239647032014e+00 -1.079218650439635718e+00 2.717878544810923280e-01 1.080211733626537995e+00 -1.070496039038042468e+00 -5.038706442128533247e-01 1.756978387412172771e-01 2.688379335743187881e-02 -2.440578652121298819e-02 3.011764222385553830e-02 -4.297138345368992779e-03 6.069861193374689878e-02 -4.981424729471120583e-02 2.675900651450149326e-01 -2.295276191386981246e-01 -1.472859386460202424e-01 1.254673981356733137e-01 1.507182892133745566e+00 -1.324262564598102321e+00 -1.426611958166162670e-04 1.062140382025295152e-04 -4.656553018542465561e-02 3.319328016320043095e-02 -3.857646075665124505e-03 3.267804690452849863e-03 9.698881515425143013e-03 -9.623778871132858057e-03 2.377749439783839736e-02 -3.645878316714046882e-03 3.057032612177471020e-02 -2.730850669174889056e-03 -2.671948848614341676e-02 2.599032337480927657e-02 3.004528332667513735e-02 -2.690532501317088876e-02 5.586238758204769006e-01 -1.836421422623945032e-01 -2.212702010051710577e-02 2.212633237888061988e-02
-4.508068836318852119e-05 -7.877885540328798765e-06 6.746579014420579501e-01 -1.129257784178505641e-01 1.409509243685386770e-01 -1.389288525565741672e-01 1.671087288312323116e+00 -8.284976530993004573e-02 -1.841936239647032014e+00 1.727053243844210106e+00 9.887526552396950219e-01 -2.485261626002302215e-01 -9.896555077053869054e-01 9.809383226135738321e-01 4.449280857690225965e-01 -1.550881119692489873e-01 -2.476153304604701566e-02 2.252301826413955627e-02 -2.792354771970222138e-02 4.055904023919889440e-03 -5.445045434785281135e-02 4.509960694291163807e-02 -2.473752710369967744e-01 2.126653673406621037e-01 1.377217482107184199e-01 -1.172478766158451535e-01 -1.405383867204587744e+00 1.235246015064505487e+00 1.443923580257256258e-04 -1.075914427047433412e-04 4.393567765906260247e-02 -3.131774849312073811e-02 3.743547142835906144e-03 -3.169542582280072702e-03 -8.973217630513372761e-03 8.908240696724883945e-03 -2.176114180195939940e-02 3.337309873063159203e-03 -2.834856906352798550e-02 2.534181248526480579e-03 2.482469995193607726e-02 -2.414001021876888142e-02 -2.785550077899588695e-02 2.494449263507593495e-02 -4.944513200270425068e-01 1.664481113861720485e-01 2.060865562648191152e-02 -2.060800371285372024e-02
