8.02851e+00 -2.86402e+00 1.63323e-08 6.06655e-06 -3.21901e-06 -1.84741e-01 1.73724e-07 -1.94742e+00 1.40234e+00 -6.39946e-02 2.03358e-20 3.25541e-35 -1.01748e-06 -5.75466e-10 -1.01562e-06 2.76471e+00 nan nan nan nan nan nan nan -5.87584e+00 nan nan nan nan 1.63945e-01 1.51526e-01 -2.03070e-02 1.00758e-01 -4.37408e-01 -6.32285e-02 -5.93213e-02 -2.93389e+00 -2.70613e+00 6.48386e-01 1.01833e-06 9.95828e-07 -7.06968e-09 -1.91528e-02 -7.43363e-07 1.30401e-01 -7.61238e+00 -2.53471e-02 6.30065e-04 2.33175e-09 -3.24139e-11
-2.86402e+00 1.09291e+00 1.24519e-10 1.82216e-09 -1.46045e-09 7.03358e-02 -8.59975e-08 6.22426e-01 -2.47560e-15 2.43646e-02 -6.96223e-21 -4.44589e-35 3.90417e-07 6.95520e-10 3.89095e-07 -1.05498e+00 nan nan nan nan nan nan nan 8.79164e-02 nan nan nan nan -7.73036e-02 -9.98558e-02 5.92373e-03 -3.10276e-02 1.43457e-01 2.40730e-02 2.25853e-02 1.09124e+00 1.02665e+00 -2.47573e-01 -3.92744e-07 -3.83764e-07 2.75549e-09 5.45424e-03 -2.23271e-10 -4.29970e-02 2.72160e+00 1.41770e-02 -7.88326e-04 -1.22275e-09 1.39365e-12
1.63323e-08 1.24519e-10 4.13676e+02 2.19780e-01 -1.93662e-01 -1.91113e-05 1.19416e-05 1.39773e-02 8.21732e-06 -6.24709e-06 -2.33666e-24 2.54263e-35 -1.30591e-10 3.64030e-12 -1.33106e-10 1.98867e-01 nan nan nan nan nan nan nan 1.94271e-03 nan nan nan nan 1.74548e-10 7.20106e-10 2.91851e+00 -2.99461e+02 -5.51202e+02 -5.53754e-06 -5.56992e-06 1.45709e-02 1.06249e-02 1.31117e-01 8.53923e-12 1.38972e-11 -7.97343e-22 -8.74043e+01 -2.69297e-02 -2.41123e+02 -3.00990e+02 -3.08319e+02 -8.45913e+00 -8.07597e-12 1.28668e-13
6.06655e-06 1.82216e-09 2.19780e-01 9.36311e+00 -7.79299e+00 -8.01723e-04 8.41834e-09 8.40120e-01 2.22141e-05 -2.78059e-04 1.42182e-22 1.19052e-38 -6.33738e-09 2.68396e-12 -6.34002e-09 8.07301e+00 nan nan nan nan nan nan nan 1.18751e-01 nan nan nan nan -1.81023e-07 -8.79768e-07 4.95613e-01 -1.14048e-01 -6.65619e-01 -2.74814e-04 -2.57691e-04 9.63724e-01 7.37511e-01 5.25784e+00 6.24121e-09 6.11103e-09 -3.03188e-19 -5.88338e-02 -1.14727e+00 -1.01409e-01 -3.49306e-01 -5.17590e-01 -2.38166e-01 -1.07350e-13 -2.24382e-13
-3.21901e-06 -1.46045e-09 -1.93662e-01 -7.79299e+00 6.61347e+00 6.46463e-04 -7.41807e-09 -6.31110e-01 -1.26530e-05 2.24237e-04 -1.15176e-22 -1.04922e-38 5.13370e-09 -2.17850e-12 5.13584e-09 -6.83102e+00 nan nan nan nan nan nan nan -8.92236e-02 nan nan nan nan 3.88720e-08 3.75470e-07 -3.86601e-01 1.11931e-01 5.80602e-01 2.21628e-04 2.07808e-04 -7.04996e-01 -5.32783e-01 -4.46628e+00 -5.05571e-09 -4.95026e-09 1.57909e-19 5.16575e-02 9.54884e-01 9.02688e-02 3.04528e-01 4.49915e-01 2.05467e-01 9.30992e-14 1.81845e-13
-1.84741e-01 7.03358e-02 -1.91113e-05 -8.01723e-04 6.46463e-04 1.98134e-01 -1.19040e+00 -4.93444e-01 -6.40022e-09 -1.95612e-01 1.17191e-14 -6.59115e-29 -9.41810e-02 3.75754e-02 -1.34677e-01 8.02161e-01 nan nan nan nan nan nan nan -7.11539e-02 nan nan nan nan -5.10171e-03 -6.49180e-03 3.35615e-04 -1.99209e-03 9.30671e-03 7.96937e-01 5.39490e-01 -8.96140e-03 -2.18430e-01 1.64707e+00 1.76924e-02 3.76345e-02 -9.05972e-02 3.56705e-04 9.82358e-05 -2.76383e-03 1.75585e-01 9.47528e-04 -3.08130e-05 -7.55701e-03 -7.33475e-04
1.73724e-07 -8.59975e-08 1.19416e-05 8.41834e-09 -7.41807e-09 -1.19040e+00 7.43899e+00 3.34188e+00 2.15941e-08 1.48803e+00 -7.46435e-14 4.52275e-28 6.11273e-01 -2.27243e-01 8.59628e-01 -5.36105e+00 nan nan nan nan nan nan nan 4.78804e-01 nan nan nan nan 2.39810e-08 2.36988e-08 7.38794e-08 -8.70625e-06 -1.67518e-05 -6.13559e+00 -3.65309e+00 1.88723e-01 1.67064e+00 -1.08286e+01 -1.05418e-01 -2.28366e-01 5.26471e-01 -2.55843e-06 -1.03150e-09 -6.81852e-06 -9.23452e-06 -9.33412e-06 -5.23662e-07 5.11610e-02 4.37559e-03
-1.94742e+00 6.22426e-01 1.39773e-02 8.40120e-01 -6.31110e-01 -4.93444e-01 3.34188e+00 4.62830e+00 -2.16868e+00 7.39738e-01 -3.69123e-14 2.43308e-28 2.87211e-01 -1.03496e-01 4.01153e-01 -3.00111e+00 nan nan nan nan nan nan nan 9.57031e+00 nan nan nan nan -8.59777e-03 1.89657e-02 6.49560e-02 -3.19796e-02 7.78149e-02 -2.94440e+00 -1.72549e+00 9.86402e-01 2.06541e+00 -5.94786e+00 -4.77160e-02 -1.04147e-01 2.33296e-01 2.74644e-03 -1.02941e-01 -4.23955e-02 1.81473e+00 -3.54918e-02 -1.69664e-02 2.48429e-02 1.99901e-03
1.40234e+00 -2.47560e-15 8.21732e-06 2.22141e-05 -1.26530e-05 -6.40022e-09 2.15941e-08 -2.16868e+00 9.62123e+00 1.31191e-08 -5.33754e-22 1.18677e-35 2.41208e-09 -2.02660e-10 2.79754e-09 1.39575e-05 nan nan nan nan nan nan nan -3.98448e+01 nan nan nan nan -1.57472e-01 -3.36596e-01 -1.44176e-02 5.84384e-02 -1.84556e-01 -6.71886e-08 -2.61904e-08 -1.72239e-01 -3.48888e-02 8.35539e-06 -1.39088e-11 -2.24343e-10 -9.46924e-10 -1.54415e-02 -2.72199e-06 5.29799e-02 -1.27989e+00 3.25994e-02 -4.34012e-03 3.53810e-10 2.61194e-12
-6.39946e-02 2.43646e-02 -6.24709e-06 -2.78059e-04 2.24237e-04 -1.95612e-01 1.48803e+00 7.39738e-01 1.31191e-08 1.75716e+00 -2.17036e-14 3.31254e-28 2.72485e-01 -2.95938e-02 3.19200e-01 -8.16198e-01 nan nan nan nan nan nan nan 1.03691e-01 nan nan nan nan -1.76721e-03 -2.24874e-03 1.16245e-04 -6.90336e-04 3.22336e-03 -8.42980e+00 -2.08260e+00 -1.35641e+00 -1.37968e-01 -4.17299e+00 -1.05873e-02 -3.36596e-02 1.81344e-02 1.23484e-04 3.40708e-05 -9.57611e-04 6.08227e-02 3.27959e-04 -1.06815e-05 2.96331e-02 4.41725e-04
