1.234639715051582820e-01 -6.985339183792367568e-02 2.061026819350830763e-02 -2.921144528477844782e-01 2.994268217381088615e-01 4.154589782725405245e-01 -1.141178457372117941e-02 -2.444116095501312480e-01 4.426620017039999827e-02 -1.199673509714287989e-01 1.242437767438153984e-01 -3.248446766228379468e-01 3.291430074266464834e-01 -2.921144411913132455e-01 1.671970724451014023e-01 -4.205767197513372579e-01 -2.313423893791675262e-02 -3.026144002952459383e-04 -1.163530631784589001e-02 2.916541434712259795e-01 4.953315524775301348e-01 -2.712597127724309942e-01
-3.240462208549336198e-01 8.441839332759872860e-01 -1.381324956321861308e-01 1.511535823701947612e+00 -1.700363589814324339e+00 -1.832642947532916899e+00 7.900254574559396892e-02 9.336414586806462967e-01 -1.170174827395166622e-01 3.665375574875840980e-01 -3.248446766228379468e-01 1.730648442851450808e+00 -1.706463252398806141e+00 1.511535731381578262e+00 -1.177800291843871472e+00 1.843141426688206241e+00 6.493162291821978627e-02 -2.715620820822261909e-03 4.048103711681794170e-02 -1.487397491522935100e+00 -1.910167537607178279e+00 1.383317236159399499e+00
3.262980069329393662e-01 -7.986114031409633496e-01 1.420313636254294520e-01 -1.502502952506633793e+00 1.677149497840576098e+00 1.826362243496068460e+00 -8.132289396169251061e-02 -9.570886016612978331e-01 1.177645352870730355e-01 -3.648706554714916672e-01 3.291430074266464834e-01 -1.706463252398806141e+00 1.708566463123633250e+00 -1.502502860059910184e+00 1.167592160001845070e+00 -1.836742459099070413e+00 -6.655983552369054701e-02 3.802009310201345371e-03 -4.142931272872450027e-02 1.484674134965714654e+00 1.916252680309723955e+00 -1.376724028930831345e+00
-2.913349984165181095e-01 8.110308294053730771e-01 -1.150726752028618516e-01 1.415466543660913734e+00 -1.584897210230685083e+00 -1.645366283826274589e+00 6.289833958245980017e-02 8.441216053849578405e-01 -1.053794797317150755e-01 3.356825885111771601e-01 -2.921144411913132455e-01 1.511535731381578262e+00 -1.502502860059910184e+00 1.415466459449754577e+00 -1.115700644290781751e+00 1.657691042405340154e+00 5.602582366912826906e-02 -2.261435792055122018e-03 3.662106592517121867e-02 -1.397027320158128694e+00 -1.730518835339737604e+00 1.300605768629295333e+00
1.671829051472484007e-01 -7.306406008908529204e-01 9.397044862163528300e-02 -1.115700716761222733e+00 1.273421242611572080e+00 1.223662685165290309e+00 -5.134294645717439598e-02 -5.978863433752199530e-01 6.084846389812940959e-02 -2.142263513356794380e-01 1.671970724451014023e-01 -1.177800291843871472e+00 1.167592160001845070e+00 -1.115700644290781751e+00 9.430518185045771995e-01 -1.230683130514123702e+00 -3.269554491539639063e-02 2.957776940257861656e-03 -2.490429716880571478e-02 1.100222438737092023e+00 1.231613870744913575e+00 -1.024855091654715888e+00
-4.176544628034261630e-01 5.941346190188012688e-01 -2.021829428000512241e-01 1.657691155425869756e+00 -1.699612168386888555e+00 -2.308643679523859404e+00 1.212668967042783569e-01 1.199222676650756991e+00 -1.503951653852056425e-01 4.545536817408278862e-01 -4.205767197513372579e-01 1.843141426688206241e+00 -1.836742459099070413e+00 1.657691042405340154e+00 -1.230683130514123702e+00 2.363099602078157169e+00 9.159359035864292342e-02 -5.143283042262279843e-03 5.240976910272454603e-02 -1.643139450282586012e+00 -2.421013570813367988e+00 1.608463901872311475e+00
-2.313812574277106932e-02 5.325629057892892863e-03 -9.905145005369767747e-03 5.602582732673251631e-02 -5.512439989128423146e-02 -9.136173219804927248e-02 4.860825437170581895e-03 5.320834437654753390e-02 -8.256970258186814571e-03 2.222985067959368927e-02 -2.313423893791675262e-02 6.493162291821978627e-02 -6.655983552369054701e-02 5.602582366912826906e-02 -3.269554491539639063e-02 9.159359035864292342e-02 5.159931737739147095e-02 1.472651447451627622e-04 2.775869888815677127e-03 -5.545770152978903023e-02 -1.267583633876628590e-01 4.875409711100722743e-02
-3.411319477108289730e-04 -4.864668828543982498e-03 -5.310280098902869089e-03 -2.261435903033945372e-03 3.160500127672342431e-03 5.446017331143272570e-03 2.565218780138092333e-03 1.600222637297102346e-03 -1.150776144636026085e-04 1.204834465067070878e-04 -3.026144002952459383e-04 -2.715620820822261909e-03 3.802009310201345371e-03 -2.261435792055122018e-03 2.957776940257861656e-03 -5.143283042262279843e-03 1.472651447451627622e-04 6.352452107752892818e-02 6.573274546138081634e-04 2.567928535177632383e-03 -3.072470390248995681e-02 -2.455042697195272162e-03
-1.130889633327006143e-02 5.258703721723592336e-03 -5.363598896210507519e-03 3.662106801747505580e-02 -3.736885803181064919e-02 -5.168203670121921528e-02 3.118575649899942188e-03 3.457079981365770993e-02 -4.066939707703980805e-03 1.170960647145822403e-02 -1.163530631784589001e-02 4.048103711681794170e-02 -4.142931272872450027e-02 3.662106592517121867e-02 -2.490429716880571478e-02 5.240976910272454603e-02 2.775869888815677127e-03 6.573274546138081634e-04 1.630089644406097641e-03 -3.648079689574756923e-02 -5.709477764067018291e-02 3.496848919823636326e-02
2.909569679582795221e-01 -7.863069005160943092e-01 1.095026900019151206e-01 -1.397027405528021848e+00 1.551080903027705515e+00 1.629389895461246907e+00 -5.861655957442546416e-02 -8.337441128667524293e-01 1.052754435747457473e-01 -3.374930678071814683e-01 2.916541434712259795e-01 -1.487397491522935100e+00 1.484674134965714654e+00 -1.397027320158128694e+00 1.100222438737092023e+00 -1.643139450282586012e+00 -5.545770152978903023e-02 2.567928535177632383e-03 -3.648079689574756923e-02 1.395039144807518339e+00 1.721882593742457113e+00 -1.308336495431336344e+00
4.953315704394147811e-01 -5.811149013098177996e-01 1.355370572218403680e-01 -1.730518948777918897e+00 1.763261213309645026e+00 2.381708856177956690e+00 -7.035994397584449667e-02 -1.271945601144212068e+00 1.778878817278752855e-01 -5.052782242337182650e-01 4.953315524775301348e-01 -1.910167537607178279e+00 1.916252680309723955e+00 -1.730518835339737604e+00 1.231613870744913575e+00 -2.421013570813367988e+00 -1.267583633876628590e-01 -3.072470390248995681e-02 -5.709477764067018291e-02 1.721882593742457113e+00 2.732061926649508976e+00 -1.666060813035327826e+00
-2.712597346290901990e-01 5.876533800545615804e-01 -9.641481334153900740e-02 1.300605861131953978e+00 -1.319113369280409342e+00 -1.590590204768565830e+00 4.646621783785476190e-02 7.963855555463508207e-01 -9.867283828181691585e-02 3.360649251389129510e-01 -2.712597127724309942e-01 1.383317236159399499e+00 -1.376724028930831345e+00 1.300605768629295333e+00 -1.024855091654715888e+00 1.608463901872311475e+00 4.875409711100722743e-02 -2.455042697195272162e-03 3.496848919823636326e-02 -1.308336495431336344e+00 -1.666060813035327826e+00 1.364085542091292957e+00
