2.436372200615637418e+00 2.254148136521457513e+00 -1.372379572154600158e+00 -1.530744024450057239e+01 2.241541051820735930e+00 -3.282681392673175491e+00 -6.593949698757353706e-02 -2.852602538436174839e+00 2.298758370948817298e+00 -7.002970199840097720e+00 4.774086397295584927e-02 1.312737410313667530e+00 -1.657496404831673820e+00 -2.320804532043987400e+00 1.511963734556540373e-01 -6.199122282684502494e+00 8.864797005271495278e-01 -8.185784552449069551e+00 -8.435836434876903267e-02 3.805979572960439761e+00 -1.046503605445191720e+00
2.254148136521457513e+00 2.136085665292129399e+00 -1.271287140236861735e+00 -1.428098970619263319e+01 2.152792097082273148e+00 -3.032637635680287769e+00 -7.430492815930467287e-02 -2.633434366395308590e+00 2.111979545595481067e+00 -6.537364743464751271e+00 7.881402288610073192e-02 1.123599167912318730e+00 -1.470922975818854894e+00 -2.109210681790361974e+00 1.269701832267346175e-01 -5.789749709234180308e+00 8.456233813360879426e-01 -7.575298639138460466e+00 -8.379234701779209038e-02 3.430431308396584722e+00 -9.193274147087775461e-01
-1.372379572154600158e+00 -1.271287140236861735e+00 1.098661886002801236e+00 1.191885941992045872e+01 -2.698239101093562908e+00 2.488719439443779713e+00 -5.809821207710522128e-03 1.550574606544895762e+00 -1.583105611125321666e+00 6.976914654742467192e+00 -1.342877104045653969e+00 -2.159322309536317874e+00 1.825276213259668268e+00 2.348528383579107537e+00 -2.655496204653462478e-01 3.325133666781765918e+00 -4.126701606239980835e-01 7.856103433751770559e+00 -7.512605245754118144e-01 -3.394542526695570217e+00 1.237075092117991382e+00
-1.530744024450057239e+01 -1.428098970619263319e+01 1.191885941992045872e+01 1.338312447326079564e+02 -2.872049532687758955e+01 2.900320008457831733e+01 -1.257323477097029851e-01 1.899221232051494113e+01 -1.822590980326364729e+01 7.584293090205548538e+01 -1.305765605235787241e+01 -2.223522575068963647e+01 1.941694959123292819e+01 2.536835835102139214e+01 -2.717496502216742105e+00 4.071675423256121462e+01 -5.202311162909275311e+00 8.621695724309836351e+01 -7.437143197600606825e+00 -3.718682671784192451e+01 1.288170520620111503e+01
2.241541051820735930e+00 2.152792097082273148e+00 -2.698239101093562908e+00 -2.872049532687758955e+01 9.862160132112864019e+00 -5.130197670497905982e+00 1.347258352655435476e-01 -9.588280007617401290e-01 2.599591363030886448e+00 -2.157212261047074975e+01 7.594526195637604893e+00 7.488344398360204046e+00 -5.340463765494429360e+00 -6.824639431495004516e+00 1.022000687631303695e+00 -2.805630377505687889e+00 1.604888209273701016e-01 -2.258951379394593317e+01 4.472551887397687054e+00 8.249938069964619203e+00 -3.832498307680584304e+00
-3.282681392673175491e+00 -3.032637635680287769e+00 2.488719439443779713e+00 2.900320008457831733e+01 -5.130197670497905982e+00 8.473244660288747454e+00 -3.238126160653362895e-01 3.823226302337305871e+00 -4.086099281407213013e+00 1.643153452824493499e+01 -1.886261781283225192e+00 -5.844887635040826979e+00 4.449645591906600472e+00 5.183620053212356638e+00 -4.591890640139478785e-01 1.051442003871323294e+01 -1.332663793378268791e+00 1.852306178333405740e+01 -9.615809848349541333e-01 -8.158593854046699789e+00 2.533665405439017970e+00
-6.593949698757353706e-02 -7.430492815930467287e-02 -5.809821207710522128e-03 -1.257323477097029851e-01 1.347258352655435476e-01 -3.238126160653362895e-01 9.821585889432593586e-02 2.838618360323503231e-01 -8.812813865271995617e-02 -5.140708992607434524e-01 2.767131413118495975e-01 4.562159811040361612e-01 -2.065161480468252486e-01 -8.281480256441224597e-02 1.417156343755074897e-02 1.700367486538208461e-01 -4.430019266128316924e-02 -3.802419207112917032e-01 1.437523498120239496e-01 7.322202320245879692e-02 -5.648951005679871129e-02
-2.852602538436174839e+00 -2.633434366395308590e+00 1.550574606544895762e+00 1.899221232051494113e+01 -9.588280007617401290e-01 3.823226302337305871e+00 2.838618360323503231e-01 7.182093445841648105e+00 -4.342211637789596956e+00 4.705271445268365937e+00 2.621016832826769338e+00 2.022058120678535409e-01 1.580973575693291000e+00 2.595473321469073280e+00 -6.050182598808110518e-02 1.127436021141473610e+01 -1.690178706897799366e+00 8.244063642914365886e+00 1.454180247326988251e+00 -5.370671287467147614e+00 1.039530207759626235e+00
2.298758370948817298e+00 2.111979545595481067e+00 -1.583105611125321666e+00 -1.822590980326364729e+01 2.599591363030886448e+00 -4.086099281407213013e+00 -8.812813865271995617e-02 -4.342211637789596956e+00 3.284211238215770656e+00 -8.042592790877620246e+00 -6.002052762954135368e-02 2.053870396389252839e+00 -2.326754019408995511e+00 -3.155129900489590966e+00 2.594347376824290841e-01 -7.822375358319472838e+00 1.091890618111312827e+00 -1.030086162803968897e+01 -2.184108711875587527e-02 5.335426121231076735e+00 -1.537675344700552671e+00
-7.002970199840097720e+00 -6.537364743464751271e+00 6.976914654742467192e+00 7.584293090205548538e+01 -2.157212261047074975e+01 1.643153452824493499e+01 -5.140708992607434524e-01 4.705271445268365937e+00 -8.042592790877620246e+00 5.275233827569545042e+01 -1.493527090233188659e+01 -1.865465740320967214e+01 1.341394525903354840e+01 1.655694312893536591e+01 -2.183627356994941149e+00 1.398434440932918221e+01 -1.352144164685662453e+00 5.639124888964849447e+01 -8.623180232302466663e+00 -2.175895946122286517e+01 9.005375607634727331e+00
4.774086397295584927e-02 7.881402288610073192e-02 -1.342877104045653969e+00 -1.305765605235787241e+01 7.594526195637604893e+00 -1.886261781283225192e+00 2.767131413118495975e-01 2.621016832826769338e+00 -6.002052762954135368e-02 -1.493527090233188659e+01 7.773119320772704732e+00 6.401251897932506374e+00 -3.722543609628045758e+00 -4.324426811829527040e+00 8.325883810158430931e-01 3.915702091832052201e+00 -8.209192184321938424e-01 -1.424830542391628541e+01 4.586600037657021289e+00 4.069850639710176132e+00 -2.692837208474352373e+00
1.312737410313667530e+00 1.123599167912318730e+00 -2.159322309536317874e+00 -2.223522575068963647e+01 7.488344398360204046e+00 -5.844887635040826979e+00 4.562159811040361612e-01 2.022058120678535409e-01 2.053870396389252839e+00 -1.865465740320967214e+01 6.401251897932506374e+00 8.856385625120358540e+00 -5.423974853199514889e+00 -5.830471877210982257e+00 8.719150919417888446e-01 -1.826648606674339703e+00 -9.557987370822407236e-02 -1.950727671738980007e+01 3.697687911615995304e+00 7.448597049406878945e+00 -3.481671694717201504e+00
-1.657496404831673820e+00 -1.470922975818854894e+00 1.825276213259668268e+00 1.941694959123292819e+01 -5.340463765494429360e+00 4.449645591906600472e+00 -2.065161480468252486e-01 1.580973575693291000e+00 -2.326754019408995511e+00 1.341394525903354840e+01 -3.722543609628045758e+00 -5.423974853199514889e+00 3.884888803843955074e+00 4.472984477848671148e+00 -5.961083502966083580e-01 3.746632955569392465e+00 -3.252975800682797458e-01 1.469847764942079671e+01 -2.156754648802636343e+00 -6.129980208144106157e+00 2.543249095020839512e+00
-2.320804532043987400e+00 -2.109210681790361974e+00 2.348528383579107537e+00 2.536835835102139214e+01 -6.824639431495004516e+00 5.183620053212356638e+00 -8.281480256441224597e-02 2.595473321469073280e+00 -3.155129900489590966e+00 1.655694312893536591e+01 -4.324426811829527040e+00 -5.830471877210982257e+00 4.472984477848671148e+00 6.071227097335409439e+00 -8.766954008810897703e-01 4.931119470233007007e+00 -4.214378251698549516e-01 1.886565266096220483e+01 -2.716142179558164838e+00 -8.159643501653068398e+00 3.307140467342714274e+00
1.511963734556540373e-01 1.269701832267346175e-01 -2.655496204653462478e-01 -2.717496502216742105e+00 1.022000687631303695e+00 -4.591890640139478785e-01 1.417156343755074897e-02 -6.050182598808110518e-02 2.594347376824290841e-01 -2.183627356994941149e+00 8.325883810158430931e-01 8.719150919417888446e-01 -5.961083502966083580e-01 -8.766954008810897703e-01 1.802156616266717970e-01 3.336184604054481806e-02 -7.604395390716491010e-02 -2.455502660385669778e+00 5.631328785354552391e-01 1.050385784563111269e+00 -5.212838872291036818e-01
