1.27740e+00 9.68487e+00 -6.17507e-04 4.98468e-06 -1.38069e+00 -1.67695e-01 -8.13133e-02 2.13463e-02 1.66840e-02 1.14892e-02 2.05624e-02 1.67751e+00 1.04891e+01 3.02828e-01 1.21523e+00 -9.79804e-03 -8.38607e-03 -6.12570e-02 3.06278e-04 -4.11246e+01 -3.87259e+00 -7.75108e+00 -2.41041e+00 -4.48431e+00 -4.52153e+00 -2.90089e+00 -8.73079e-01 -2.57083e-02 4.08252e-02 -1.90904e-01 1.01622e-01 1.82322e-01 9.04708e-01 3.13705e+00 2.52407e-01 1.76778e+00 1.08885e+00 5.24313e-01 3.45056e-02 3.82046e-02 1.38058e+00 1.90174e+00 -1.15822e+00 1.15814e+00 -1.57418e-02 -3.78905e-02 -3.38908e-02 -6.79757e-03 1.71684e-01 1.19828e-01 9.39305e-02 4.20929e-01 7.23166e-01 3.49847e-02 3.28084e-02 1.80373e-02 8.91132e-01 4.82583e+00 2.19489e+00 -6.23181e-01 -1.22442e+00 -4.49981e+00 -4.39348e-01 3.12156e+01 2.74068e-01 2.31393e-01 -1.10168e+00 -1.97425e+00 -4.54284e+00 -1.23590e+00 -3.38424e-02 -8.89965e-02 -2.93971e-01 -4.49175e-01 -5.84638e-01 -4.08341e-01 -1.69731e-01 -1.05541e-01 8.63379e-01 3.19761e+00 2.25163e+00 1.91061e-02 2.98711e-02 1.58759e-02 2.84651e-02 3.54778e-02 -4.14808e-01 -1.91559e-02 -1.45933e+00 -9.98208e-02 -7.79317e-01 -2.10348e+00 1.50043e-01 1.95986e-01 4.11211e+01 1.01673e+02 -3.12155e+01 -1.78207e-02 -8.14429e-03 -4.08128e-02 -4.16184e-01 -1.39233e-02 -4.64832e-02 -9.39797e-01 -8.61129e-01
9.68487e+00 7.34279e+01 -4.68185e-03 3.77887e-05 -1.04683e+01 -1.27142e+00 -6.16499e-01 1.61846e-01 1.26497e-01 8.71104e-02 1.55903e-01 1.27187e+01 7.95274e+01 2.29600e+00 9.21373e+00 -7.43016e-02 -6.35928e-02 -4.64531e-01 2.32183e-03 -3.11812e+02 -2.93606e+01 -5.87661e+01 -1.82755e+01 -3.39995e+01 -3.42817e+01 -2.19942e+01 -6.61958e+00 -1.94911e-01 3.09521e-01 -1.44736e+00 7.70467e-01 1.38231e+00 6.85929e+00 2.37842e+01 1.91369e+00 1.34029e+01 8.25539e+00 3.97522e+00 2.61614e-01 2.89659e-01 1.04676e+01 1.44186e+01 -8.78166e+00 8.78105e+00 -1.19354e-01 -2.87285e-01 -2.56960e-01 -5.15391e-02 1.30169e+00 9.08529e-01 7.12174e-01 3.19145e+00 5.48299e+00 2.65296e-01 2.48792e-01 1.36780e-01 6.75622e+00 3.65876e+01 1.66408e+01 -4.72478e+00 -9.28322e+00 -3.41163e+01 -3.33102e+00 2.36685e+02 2.07789e+00 1.75435e+00 -8.35248e+00 -1.49679e+01 -3.44420e+01 -9.37012e+00 -2.56584e-01 -6.74746e-01 -2.22888e+00 -3.40564e+00 -4.43272e+00 -3.09604e+00 -1.28690e+00 -8.00214e-01 6.54574e+00 2.42428e+01 1.70708e+01 1.44855e-01 2.26472e-01 1.20365e-01 2.15811e-01 2.68978e-01 -3.14455e+00 -1.45215e-01 -1.10628e+01 -7.56715e-01 -5.90780e+00 -1.59459e+01 1.13741e+00 1.48558e+00 3.11786e+02 7.70850e+02 -2.36684e+02 -1.35110e-01 -6.17469e-02 -3.09420e-01 -3.15528e+00 -1.05561e-01 -3.52419e-01 -7.12519e+00 -6.52876e+00
-6.17507e-04 -4.68185e-03 1.79411e-04 -1.76740e-06 1.03637e-03 1.39571e-04 6.76757e-05 3.27074e-05 2.55636e-05 1.76041e-05 3.15063e-05 6.79980e-04 4.25181e-03 1.22751e-04 4.92593e-04 1.72971e-02 1.40047e-02 1.08159e-01 -2.35501e-04 3.90211e-01 2.40511e-02 4.81406e-02 -9.35215e-04 -1.73853e-03 -1.75432e-03 -1.12551e-03 -3.38746e-04 -5.06212e-05 8.01064e-05 -3.75889e-04 -9.19825e-05 -1.65027e-04 -1.64369e-03 -5.56607e-03 -4.58099e-04 -3.21178e-03 -1.97819e-03 -9.52582e-04 -8.24755e-05 -9.13163e-05 -1.03629e-03 -1.58294e-03 8.51201e-04 -8.51142e-04 -5.44626e-06 -1.31084e-05 -1.17254e-05 -2.35172e-06 -1.63032e-04 -1.14126e-04 -8.91939e-05 -3.99579e-04 -6.86747e-04 -4.05117e-05 -3.79972e-05 -2.09110e-05 -4.19401e-03 -2.27126e-02 -1.03300e-02 1.38359e-03 2.72160e-03 9.99054e-03 9.71951e-04 -3.28669e-01 4.52882e-04 3.85794e-04 -3.15647e-04 -5.36666e-04 -1.29762e-03 -3.55125e-04 2.94742e-05 7.74880e-05 3.28836e-04 4.99834e-04 5.63858e-04 3.94608e-04 1.63656e-04 1.01792e-04 -1.14461e-03 -4.24587e-03 -2.98506e-03 -1.67003e-02 -2.61068e-02 -1.38749e-02 -1.68806e-02 -2.10371e-02 1.05240e-02 5.09460e-04 3.70165e-02 2.53300e-03 1.97719e-02 5.33668e-02 -5.06258e-03 -1.03436e-02 -3.90182e-01 -6.31333e-01 3.28673e-01 1.55769e-02 7.11787e-03 3.03747e-05 3.09708e-04 1.01328e-05 3.38219e-05 6.83904e-04 6.26286e-04
4.98468e-06 3.77887e-05 -1.76740e-06 5.57989e-08 -8.32269e-06 -1.17048e-06 -5.67564e-07 -1.75171e-07 -1.36901e-07 -9.42810e-08 -1.68741e-07 -6.23005e-06 -3.89523e-05 -1.12473e-06 -4.51319e-06 -1.75114e-04 -1.47584e-04 -1.09486e-03 7.95858e-06 -2.57139e-03 -1.99495e-04 -3.99394e-04 8.76877e-06 1.63973e-05 1.64476e-05 1.05538e-05 3.17615e-06 3.80900e-07 -5.89022e-07 2.82768e-06 6.54414e-07 1.17408e-06 1.54227e-05 5.75284e-05 4.32797e-06 3.01330e-05 1.85648e-05 8.93804e-06 7.36528e-07 8.15499e-07 8.32207e-06 1.32755e-05 -6.76982e-06 6.76934e-06 1.60807e-08 3.87191e-08 3.46189e-08 6.94451e-09 8.79544e-07 6.14277e-07 4.81207e-07 2.15612e-06 3.70493e-06 1.77016e-06 1.66026e-06 9.13764e-07 3.59111e-05 1.94496e-04 8.84504e-05 -1.06745e-05 -2.21487e-05 -7.70833e-05 -7.20547e-06 2.06088e-03 -3.73894e-06 -2.94071e-06 4.01303e-06 6.41499e-06 1.66930e-05 4.50370e-06 -2.02066e-07 -5.20394e-07 -1.44374e-06 -2.04539e-06 -4.59422e-06 -3.20748e-06 -1.33379e-06 -8.29372e-07 9.90350e-06 3.70440e-05 2.58276e-05 1.66687e-04 2.60543e-04 1.38468e-04 1.71140e-04 2.13249e-04 -9.82476e-05 -4.85812e-06 -3.45531e-04 -2.36501e-05 -1.84582e-04 -4.98210e-04 5.09201e-05 1.10497e-04 2.57115e-03 5.23743e-03 -2.06088e-03 -1.55476e-04 -7.10348e-05 -3.09621e-07 -3.15443e-06 -8.45486e-08 -2.73319e-07 -6.15947e-06 -5.42780e-06
-1.38069e+00 -1.04683e+01 1.03637e-03 -8.32269e-06 4.82453e+02 9.92160e+00 4.81100e+00 -9.66673e+00 -7.55568e+00 -5.20296e+00 -9.31161e+00 -2.10183e+00 -1.31427e+01 -3.79418e-01 -1.52262e+00 1.01807e-01 8.22822e-02 6.36645e-01 -8.35863e-04 1.97160e+02 -8.68525e+00 -1.73840e+01 2.94612e+00 5.46843e+00 5.52657e+00 3.54551e+00 1.06712e+00 9.18010e-02 -1.46142e-01 6.81709e-01 9.49775e+00 1.70400e+01 -9.55218e-01 -3.27051e+00 -2.66163e-01 -1.86651e+00 -1.14962e+00 -5.53585e-01 -6.88680e+00 -7.62505e+00 -4.82417e+02 -1.12021e+02 4.69319e+02 -4.69286e+02 6.87537e+00 1.65484e+01 1.48022e+01 2.96884e+00 -3.20611e-01 -2.23529e-01 -1.75413e-01 -7.86163e-01 -1.35047e+00 7.59707e-02 7.12619e-02 3.92533e-02 1.04087e+00 5.63672e+00 2.56371e+00 -5.44544e-01 -1.03148e+00 -3.93174e+00 -3.98782e-01 -2.19383e+02 -8.26378e-01 -6.99437e-01 1.33988e+00 2.37969e+00 5.50632e+00 1.49690e+00 3.82236e-02 1.00171e-01 5.33869e-01 8.14284e-01 9.48467e-01 6.61772e-01 2.75390e-01 1.71220e-01 -7.80372e-01 -2.87699e+00 -2.03515e+00 -3.03319e-02 -4.74321e-02 -2.52101e-02 -2.99276e-02 -3.73107e-02 -1.46168e+00 -7.15927e-02 -5.14094e+00 -3.51822e-01 -2.74611e+00 -7.41210e+00 7.51155e-01 1.64499e+00 -1.97145e+02 2.28296e+02 2.19387e+02 2.82912e-02 1.29327e-02 2.77543e-02 2.83102e-01 1.05346e-02 3.51452e-02 7.14611e-01 6.55027e-01
-1.67695e-01 -1.27142e+00 1.39571e-04 -1.17048e-06 9.92160e+00 2.01080e+00 9.75005e-01 -2.01424e-01 -1.57439e-01 -1.08413e-01 -1.94023e-01 -2.13640e-01 -1.33585e+00 -3.85665e-02 -1.54766e-01 2.59363e-03 2.15510e-03 1.62169e-02 -5.52306e-05 3.59250e+00 8.71186e-01 1.74371e+00 3.07471e-01 5.71788e-01 5.76767e-01 3.70034e-01 1.11370e-01 2.54264e-03 -4.04427e-03 1.88813e-02 1.84538e-01 3.31082e-01 -1.26203e-01 -4.33367e-01 -3.51861e-02 -2.46600e-01 -1.51888e-01 -7.31395e-02 -1.10428e-01 -1.22265e-01 -9.92086e+00 -2.28116e+01 7.25360e+00 -7.25308e+00 1.05080e-01 2.52914e-01 2.26232e-01 4.53742e-02 -2.04569e-02 -1.42725e-02 -1.11923e-02 -5.01585e-02 -8.61681e-02 -9.57625e-03 -8.98125e-03 -4.94076e-03 -2.30495e-01 -1.24823e+00 -5.67717e-01 1.53768e-01 3.00238e-01 1.11031e+00 1.08756e-01 -1.36336e+00 -1.26526e-02 -1.07870e-02 1.32882e-01 2.37742e-01 5.47550e-01 1.48975e-01 4.45051e-03 1.16967e-02 3.09691e-02 4.73831e-02 7.50693e-02 5.24065e-02 2.17953e-02 1.35517e-02 -1.16222e-01 -4.30141e-01 -3.03099e-01 -7.78162e-03 -1.21652e-02 -6.46547e-03 -9.07378e-03 -1.13086e-02 1.44817e-01 6.89791e-03 5.09414e-01 3.48533e-02 2.72074e-01 7.34363e-01 -6.38159e-02 -1.17480e-01 -3.59220e+00 -2.28779e+01 1.36329e+00 7.25814e-03 3.31679e-03 5.88816e-03 6.00461e-02 2.04063e-03 6.81195e-03 1.37846e-01 1.26314e-01
-8.13133e-02 -6.16499e-01 6.76757e-05 -5.67564e-07 4.81100e+00 9.75005e-01 4.72764e-01 -9.76707e-02 -7.63425e-02 -5.25698e-02 -9.40820e-02 -1.03591e-01 -6.47734e-01 -1.87003e-02 -7.50434e-02 1.25755e-03 1.04493e-03 7.86297e-03 -2.67816e-05 1.74197e+00 4.22425e-01 8.45501e-01 1.49088e-01 2.77251e-01 2.79665e-01 1.79424e-01 5.40014e-02 1.23292e-03 -1.96106e-03 9.15553e-03 8.94829e-02 1.60543e-01 -6.11943e-02 -2.10134e-01 -1.70613e-02 -1.19573e-01 -7.36485e-02 -3.54644e-02 -5.35476e-02 -5.92873e-02 -4.81065e+00 -1.10610e+01 3.51733e+00 -3.51709e+00 5.09545e-02 1.22640e-01 1.09702e-01 2.20024e-02 -9.91922e-03 -6.92053e-03 -5.42697e-03 -2.43211e-02 -4.17816e-02 -4.64313e-03 -4.35464e-03 -2.39557e-03 -1.11764e-01 -6.05250e-01 -2.75279e-01 7.45599e-02 1.45581e-01 5.38372e-01 5.27343e-02 -6.61092e-01 -6.13548e-03 -5.23079e-03 6.44335e-02 1.15279e-01 2.65503e-01 7.22367e-02 2.15801e-03 5.67162e-03 1.50163e-02 2.29751e-02 3.63997e-02 2.54109e-02 1.05682e-02 6.57099e-03 -5.63555e-02 -2.08573e-01 -1.46971e-01 -3.77320e-03 -5.89875e-03 -3.13502e-03 -4.39976e-03 -5.48340e-03 7.02214e-02 3.34477e-03 2.47013e-01 1.69003e-02 1.31928e-01 3.56090e-01 -3.09440e-02 -5.69655e-02 -1.74182e+00 -1.10931e+01 6.61057e-01 3.51937e-03 1.60827e-03 2.85516e-03 2.91163e-02 9.89487e-04 3.30306e-03 6.68405e-02 6.12485e-02
2.13463e-02 1.61846e-01 3.27074e-05 -1.75171e-07 -9.66673e+00 -2.01424e-01 -9.76707e-02 1.93776e-01 1.51459e-01 1.04297e-01 1.86657e-01 3.23728e-02 2.02426e-01 5.84388e-03 2.34516e-02 2.97582e-03 2.39314e-03 1.86087e-02 -2.57032e-05 -3.26961e+00 1.86315e-01 3.72919e-01 -4.68750e-02 -8.70179e-02 -8.79319e-02 -5.64119e-02 -1.69786e-02 5.65763e-05 -8.70228e-05 4.19988e-04 -1.90998e-01 -3.42671e-01 1.39354e-02 4.80191e-02 3.88562e-03 2.72297e-02 1.67716e-02 8.07611e-03 1.37945e-01 1.52733e-01 9.66601e+00 2.27435e+00 -9.40008e+00 9.39942e+00 -1.37748e-01 -3.31547e-01 -2.96562e-01 -5.94806e-02 5.13620e-03 3.58215e-03 2.81012e-03 1.25939e-02 2.16346e-02 -2.17535e-03 -2.04043e-03 -1.12355e-03 -2.23611e-02 -1.21094e-01 -5.50763e-02 1.22181e-02 2.32631e-02 8.82186e-02 8.90310e-03 3.74635e+00 1.44528e-02 1.22310e-02 -2.18695e-02 -3.88501e-02 -8.99041e-02 -2.44572e-02 -5.89255e-04 -1.54556e-03 -8.53220e-03 -1.30171e-02 -1.42379e-02 -9.93862e-03 -4.13379e-03 -2.57026e-03 1.21454e-02 4.47985e-02 3.16744e-02 -4.55645e-03 -7.12305e-03 -3.78568e-03 -4.08663e-03 -5.09299e-03 2.86140e-02 1.39800e-03 1.00642e-01 6.88724e-03 5.37583e-02 1.45100e-01 -1.45266e-02 -3.14478e-02 3.26936e+00 -4.89649e+00 -3.74641e+00 4.24994e-03 1.94206e-03 -4.14169e-04 -4.22451e-03 -1.53928e-04 -5.13859e-04 -1.04171e-02 -9.55409e-03
1.66840e-02 1.26497e-01 2.55636e-05 -1.36901e-07 -7.55568e+00 -1.57439e-01 -7.63425e-02 1.51459e-01 1.18383e-01 8.15201e-02 1.45895e-01 2.53025e-02 1.58215e-01 4.56755e-03 1.83297e-02 2.32587e-03 1.87045e-03 1.45443e-02 -2.00888e-05 -2.55563e+00 1.45626e-01 2.91477e-01 -3.66373e-02 -6.80129e-02 -6.87272e-02 -4.40913e-02 -1.32704e-02 4.42306e-05 -6.80342e-05 3.28341e-04 -1.49287e-01 -2.67837e-01 1.08918e-02 3.75313e-02 3.03697e-03 2.12826e-02 1.31086e-02 6.31224e-03 1.07820e-01 1.19378e-01 7.55512e+00 1.77771e+00 -7.34726e+00 7.34674e+00 -1.07666e-01 -2.59143e-01 -2.31798e-01 -4.64910e-02 4.01451e-03 2.79984e-03 2.19642e-03 9.84353e-03 1.69098e-02 -1.70021e-03 -1.59476e-03 -8.78142e-04 -1.74774e-02 -9.46468e-02 -4.30476e-02 9.54962e-03 1.81823e-02 6.89512e-02 6.95863e-03 2.92825e+00 1.12963e-02 9.55974e-03 -1.70929e-02 -3.03646e-02 -7.02676e-02 -1.91153e-02 -4.60555e-04 -1.20799e-03 -6.66876e-03 -1.01741e-02 -1.11285e-02 -7.76817e-03 -3.23104e-03 -2.00896e-03 9.49256e-03 3.50133e-02 2.47558e-02 -3.56130e-03 -5.56734e-03 -2.95887e-03 -3.19409e-03 -3.98066e-03 2.23651e-02 1.09270e-03 7.86630e-02 5.38315e-03 4.20182e-02 1.13412e-01 -1.13541e-02 -2.45798e-02 2.55543e+00 -3.82715e+00 -2.92830e+00 3.32173e-03 1.51791e-03 -3.23698e-04 -3.30171e-03 -1.20307e-04 -4.01620e-04 -8.14180e-03 -7.46726e-03
1.14892e-02 8.71104e-02 1.76041e-05 -9.42810e-08 -5.20296e+00 -1.08413e-01 -5.25698e-02 1.04297e-01 8.15201e-02 5.61359e-02 1.00465e-01 1.74240e-02 1.08952e-01 3.14535e-03 1.26224e-02 1.60168e-03 1.28806e-03 1.00157e-02 -1.38342e-05 -1.75982e+00 1.00281e-01 2.00717e-01 -2.52295e-02 -4.68357e-02 -4.73276e-02 -3.03626e-02 -9.13842e-03 3.04531e-05 -4.68416e-05 2.26065e-04 -1.02801e-01 -1.84437e-01 7.50046e-03 2.58453e-02 2.09136e-03 1.46559e-02 9.02698e-03 4.34681e-03 7.42467e-02 8.22058e-02 5.20257e+00 1.22414e+00 -5.05944e+00 5.05908e+00 -7.41405e-02 -1.78450e-01 -1.59620e-01 -3.20144e-02 2.76447e-03 1.92803e-03 1.51249e-03 6.77844e-03 1.16444e-02 -1.17084e-03 -1.09822e-03 -6.04727e-04 -1.20354e-02 -6.51763e-02 -2.96438e-02 6.57617e-03 1.25209e-02 4.74819e-02 4.79192e-03 2.01641e+00 7.77895e-03 6.58309e-03 -1.17708e-02 -2.09103e-02 -4.83890e-02 -1.31636e-02 -3.17155e-04 -8.31864e-04 -4.59229e-03 -7.00618e-03 -7.66328e-03 -5.34929e-03 -2.22494e-03 -1.38340e-03 6.53702e-03 2.41118e-02 1.70480e-02 -2.45242e-03 -3.83384e-03 -2.03757e-03 -2.19955e-03 -2.74120e-03 1.54010e-02 7.52450e-04 5.41687e-02 3.70693e-03 2.89345e-02 7.80977e-02 -7.81865e-03 -1.69262e-02 1.75968e+00 -2.63545e+00 -2.01645e+00 2.28745e-03 1.04528e-03 -2.22916e-04 -2.27374e-03 -8.28485e-05 -2.76573e-04 -5.60679e-03 -5.14228e-03
