4.00482e+02 1.96430e+00 4.88133e+01 4.03617e+01 1.57397e-01 3.91914e-02 4.51231e-04 8.23531e+00 2.97737e+01 6.00620e+01 1.14616e+01 2.88545e+00 1.12337e+01 1.22731e+02 2.76502e+01 8.30530e+00 1.89255e+00 -2.71525e+00 6.05313e+00 1.44792e+01 4.07111e-01 5.79923e+00 5.51172e+01 2.30573e+01 1.07564e+01 3.54893e+02 -2.64714e+01 7.87978e-01 -1.54380e+00 -5.68162e+00 -1.24234e+01 6.65150e+00 -1.03574e+01 -9.34684e+00 -2.76280e+00 2.12020e+00 2.68982e+01 2.21359e+01 -3.66916e+01 -4.03623e+01 -2.66361e+00 -1.84730e+01 -1.10460e+00 -3.52102e+01 -2.37371e-02 -4.95066e+01 7.30946e+00 -3.58865e+00 -3.45125e-02 1.04387e+01 4.85621e+01 2.72525e+00 -8.95297e+00 3.88685e+02 -2.97185e+00 -3.75575e+01 -2.37597e+01 5.71774e+01 -6.49905e-01 2.48687e-01 3.07949e+02 1.64631e+02 1.25421e+02 -9.86898e-01 1.01953e+02 1.12413e+02 1.71802e+02 9.55618e+00 4.93134e+01 4.71946e+01 -1.92074e+00 -2.17954e+01 9.41282e-01 -6.79612e+00 -1.19839e+02 -6.10521e+01 -5.73504e-02 5.17561e+00 -7.11943e+00 6.04693e+00 2.89011e+00 2.75747e+01 2.71638e+00 -4.46442e+01 -1.47621e+01 -3.74796e+01 -2.81134e+02 -5.06779e+01 -2.44477e+01 -2.50072e+01 -5.00469e+01 1.95626e+02 3.87500e+01 3.21396e-01 1.82245e+01 -7.74057e+00 -4.85625e+01 -3.86307e+02 -2.39263e+00 1.22247e-01 -6.22207e+00 -4.05412e+01 -3.54151e+01 -2.38048e+01 3.52260e+00 5.33383e+01 -3.12320e+02 9.20711e+00 -5.64543e+01 1.51761e+01 -8.32166e+00 8.53453e+01 4.12371e+01 8.37732e+01 2.80507e+02 1.97040e-01 -1.29435e+02 -1.16040e+02 -7.16150e+00 -1.58064e+02 -7.47831e+01 -1.64910e+01 4.20387e+01 2.84375e+02 6.09157e+01 5.31989e+01 1.03443e+02 -1.26198e+02 -3.69838e+00 2.83180e-01 -8.92677e+02
1.96430e+00 2.20196e+00 6.57449e-02 5.39588e-02 3.15998e-05 -1.21876e-04 -2.55279e-06 3.28190e-02 1.24461e-01 2.67348e-01 5.28340e-02 1.30669e-02 5.72477e-02 8.36903e-01 1.56077e-01 3.00916e-02 6.87867e-03 -1.24927e-02 3.73708e-02 3.50568e-02 1.06716e-03 5.53949e-03 4.84258e-02 1.71916e-01 4.91021e-03 1.58568e+00 -1.60199e-01 2.73264e-03 -8.48037e-03 -2.04048e-02 -5.84343e-02 3.39633e-02 -5.88179e-02 -5.10506e-02 -9.33027e-03 8.30311e-03 9.29931e-02 8.97273e-02 -1.93629e-01 -5.39541e-02 -1.26106e-02 -6.20334e-02 -9.73596e-03 -1.93077e-01 -1.78728e-04 -2.25288e-02 4.54438e-02 -1.36209e-02 1.45332e-02 4.99149e-02 1.72218e-01 8.32600e-03 -3.78241e-02 1.76241e+00 -1.72597e-02 -1.72487e-01 -1.70491e-01 2.70783e-01 -4.58472e-03 1.28185e-03 1.87203e+00 6.56859e-01 7.25172e-01 4.45516e-03 2.33401e-02 4.90499e-01 1.08714e+00 6.19006e-02 2.18671e-01 2.59970e-01 -1.87871e-02 -8.04960e-02 1.75309e-02 1.96884e-02 -6.37704e-01 -1.08143e-01 4.53895e-04 1.21802e-02 -2.36917e-02 2.49547e-02 1.67712e-02 1.27881e-01 2.00555e-02 -2.13545e-01 -7.64374e-02 -9.99159e-02 -1.83105e+00 -1.42507e-02 -1.32770e-01 -1.49868e-01 -1.92546e-01 9.18217e-01 2.19188e-01 1.18698e-03 6.10120e-02 -3.25686e-02 -1.72217e-01 -1.77424e+00 1.17502e-02 7.76571e-04 -4.72104e-02 -2.25867e-01 -1.61798e-01 -1.36825e-01 2.08392e-02 3.10193e-01 -1.89212e+00 3.90872e-02 -1.84297e-02 8.96292e-02 -4.83876e-02 3.59664e-01 1.37466e-01 4.71234e-01 1.22574e+00 -9.28290e-05 -4.95828e-01 -4.49072e-01 -1.93313e-02 -9.38108e-01 -4.48157e-01 -9.33594e-02 1.07748e-01 1.85413e+00 5.39650e-02 3.06457e-01 4.22718e-01 -5.82090e-01 -1.37993e-03 -2.35579e-03 -3.56253e+00
4.88133e+01 6.57449e-02 5.90050e+01 4.83386e+01 -6.40854e-03 3.82318e-02 4.29537e-04 1.62822e-01 2.72410e-01 4.47196e-01 1.59198e+01 4.41359e+00 1.53083e+00 1.35419e+00 3.04991e-01 1.23921e+01 2.91399e+00 -2.11548e+00 3.32989e+00 2.53658e+01 7.14746e-01 6.33446e+00 5.48932e+01 2.53415e-01 1.19117e+01 9.73378e+01 -3.59683e+00 1.21701e+00 -1.12909e+00 -6.14160e+00 -1.99723e+00 1.50215e+00 -4.80511e+00 -6.20519e+00 -4.02779e+00 2.60321e+00 3.00054e+01 9.70992e+00 -7.74506e+00 -4.83400e+01 1.53377e+00 -1.38338e+01 -1.69488e-01 -5.27914e+00 -3.44615e-03 -4.49728e+01 4.14144e+00 -4.81472e+00 -5.51457e+00 9.75389e+00 5.36113e+01 -3.04307e+00 5.21396e-01 1.09491e+02 1.27675e-01 -8.29949e+00 -5.11835e-03 1.31747e+01 -1.09769e+00 1.70986e-01 4.84319e+01 1.26726e+00 5.26537e-01 2.40627e+00 9.02281e+01 2.12108e+01 1.84909e+01 6.91034e+00 1.25298e+01 1.41032e+01 3.76469e-02 -2.28995e+00 -3.63719e+00 -3.20016e+00 -6.54667e+00 -5.33008e+01 2.90095e-03 7.21971e+00 -1.33373e-01 1.22896e-01 -6.67183e-02 1.37716e+00 2.59167e-04 -1.07851e+01 1.35001e+00 -5.36670e+01 -3.71929e+01 -5.39095e+01 -4.86828e-01 -2.23993e+00 -3.05690e+01 2.72699e+01 6.77202e+00 4.39724e-01 2.72919e+01 -8.43804e+00 -5.36119e+01 -1.06509e+02 -2.98476e+00 2.13665e-01 -9.22779e-01 -3.48955e+00 -2.63135e+00 -1.38447e+00 4.59164e-01 4.28477e+00 -4.89631e+01 -2.53839e+00 -5.54912e+01 9.96463e+00 -6.02903e+00 4.10056e+01 4.37969e+01 8.34178e+00 5.03397e+01 3.22528e-02 -8.58668e+00 -1.53068e+01 -9.95021e+00 -1.31439e+01 -7.93109e+00 -2.13846e+00 6.35957e+01 3.80197e+01 6.12269e+01 4.30396e+00 5.68923e+01 -8.81144e+00 -5.76839e+00 5.40809e-01 -2.46394e+02
4.03617e+01 5.39588e-02 4.83386e+01 3.97084e+01 -5.57515e-03 3.15834e-02 3.38108e-04 1.31273e-01 2.22644e-01 3.64541e-01 1.29641e+01 3.59852e+00 1.24698e+00 1.11100e+00 2.48396e-01 1.00881e+01 2.37378e+00 -1.71355e+00 2.69876e+00 2.04668e+01 5.76709e-01 5.25638e+00 4.55959e+01 2.11364e-01 9.85059e+00 8.05035e+01 -2.90848e+00 9.83764e-01 -9.28267e-01 -5.01470e+00 -1.64641e+00 1.21545e+00 -3.88949e+00 -5.04764e+00 -3.24377e+00 2.14052e+00 2.44825e+01 8.04674e+00 -6.25859e+00 -3.97095e+01 1.26329e+00 -1.12483e+01 -1.36979e-01 -4.26054e+00 -2.79965e-03 -3.73912e+01 3.40553e+00 -3.88548e+00 -4.42189e+00 8.01926e+00 4.37573e+01 -2.45752e+00 4.31738e-01 9.05555e+01 1.07341e-01 -6.75034e+00 -4.14497e-03 1.06524e+01 -8.89651e-01 1.38853e-01 3.90822e+01 1.03647e+00 4.30603e-01 1.97861e+00 7.50394e+01 1.72770e+01 1.50640e+01 5.68145e+00 1.01776e+01 1.14833e+01 3.26489e-02 -1.86806e+00 -2.93061e+00 -2.66576e+00 -5.32975e+00 -4.42510e+01 2.66738e-03 5.82848e+00 -1.10346e-01 1.00366e-01 -5.71291e-02 1.11758e+00 2.11450e-04 -8.72196e+00 1.10526e+00 -4.36377e+01 -2.99288e+01 -4.47871e+01 -3.71119e-01 -1.79093e+00 -2.48564e+01 2.22260e+01 5.46936e+00 3.54974e-01 2.20262e+01 -6.93858e+00 -4.37577e+01 -8.80731e+01 -2.48495e+00 1.75940e-01 -7.45356e-01 -2.80239e+00 -2.14825e+00 -1.12761e+00 3.71345e-01 3.44146e+00 -3.95081e+01 -2.08799e+00 -4.61150e+01 8.19169e+00 -4.95665e+00 3.34565e+01 3.57965e+01 6.92652e+00 4.17967e+01 2.63464e-02 -6.96793e+00 -1.24764e+01 -8.02825e+00 -1.06973e+01 -6.47045e+00 -1.74002e+00 5.17336e+01 3.06005e+01 5.08517e+01 3.45765e+00 4.62625e+01 -7.15658e+00 -4.71461e+00 4.50607e-01 -2.02424e+02
1.57397e-01 3.15998e-05 -6.40854e-03 -5.57515e-03 2.48721e-01 5.99947e-02 1.73156e-03 4.22344e-03 2.28390e-02 3.92636e-02 -1.07180e-02 -3.32257e-03 -6.28086e-03 -3.25317e-02 -5.53259e-03 -1.32282e-02 -3.22217e-03 1.70915e-04 -5.10359e-03 -1.08433e-02 -3.32198e-04 -2.04991e-03 -1.62880e-02 9.97631e-03 7.57495e-03 1.22403e-01 -2.05177e-02 -1.00343e-03 5.72178e-04 8.90348e-03 -7.78858e-03 3.74056e-03 -7.75783e-04 8.31739e-03 1.81196e-03 -8.05184e-04 -3.88601e-02 5.05092e-03 -2.18599e-02 5.57559e-03 -3.85658e-03 4.32028e-03 -5.05993e-04 -2.23331e-02 -2.31783e-05 1.21042e-02 -3.60824e-03 2.47940e-03 5.61489e-03 -3.28357e-03 -7.42095e-02 7.61130e-03 -9.17850e-03 1.39958e-01 -3.77373e-03 1.52841e-02 -1.22166e-02 8.59334e-03 1.05650e-03 -1.37905e-04 1.24526e-01 1.16044e-01 -2.01916e-02 -1.40967e-03 -1.88823e-02 5.22900e-02 -6.07890e-02 2.43289e-03 3.08778e-02 -2.54292e-02 -5.73812e-03 4.48292e-03 8.32181e-03 7.14168e-03 -1.52706e-01 -2.70206e-03 -2.44372e-01 -1.47089e-03 -3.95027e-03 3.21619e-03 3.43661e-03 -5.96433e-03 1.23342e-03 -5.24359e-03 -1.32682e-02 -4.51876e-02 -1.28320e-01 1.76729e-02 -1.61335e-02 -1.93563e-02 1.28966e-02 4.86302e-02 2.28081e-02 -2.31306e-04 -1.61073e-02 3.04737e-03 7.42096e-02 -1.26337e-01 -1.36152e-02 2.62857e-04 -3.11742e-03 -2.65825e-02 -2.62799e-02 6.50301e-03 2.23320e-03 3.60689e-02 -1.26110e-01 9.34929e-03 1.73248e-02 -7.52871e-03 -1.78971e-03 -5.29231e-02 -5.14208e-02 7.14493e-02 2.52964e-01 3.10447e-01 -9.28337e-02 -7.03693e-02 2.62225e-03 4.11756e-02 2.18559e-02 5.57777e-03 3.32311e-02 1.29303e-01 -1.83373e-02 3.61013e-02 -2.74875e-02 -4.47720e-02 2.44794e-03 1.91457e-03 -4.76213e-01
3.91914e-02 -1.21876e-04 3.82318e-02 3.15834e-02 5.99947e-02 2.29918e-01 2.45021e-03 -9.81584e-04 7.31712e-05 -8.77463e-05 -2.61138e-03 -8.32353e-04 -2.48306e-03 -1.36989e-03 -2.99706e-04 -1.17746e-02 -2.84231e-03 -1.52013e-03 -4.96637e-03 -2.47931e-02 -7.69566e-04 -3.54225e-03 -3.00939e-02 1.48857e-03 2.14271e-02 7.97984e-02 7.18712e-03 -1.62669e-03 -6.69741e-04 8.44616e-03 -3.19265e-03 -1.27745e-03 2.31019e-03 6.50848e-03 5.22478e-03 1.61637e-03 -3.86437e-02 7.62542e-03 6.11019e-03 -3.15811e-02 2.36067e-03 -3.54478e-03 1.47958e-04 7.82704e-03 3.14518e-06 3.08570e-02 2.70577e-03 5.11624e-03 1.41342e-02 5.83008e-03 -7.28365e-02 6.00025e-03 -3.01855e-03 1.02712e-01 1.10152e-03 9.59673e-03 -3.81234e-05 -1.20736e-02 -1.27441e-03 2.07265e-04 -7.96954e-02 -5.28616e-05 -4.35628e-04 2.38136e-03 -6.81356e-02 -4.43283e-03 -1.87639e-02 6.27199e-03 -4.36296e-03 -1.51027e-02 1.01062e-03 2.50662e-03 1.19235e-02 1.13825e-02 -1.48586e-02 1.93774e-02 -2.34622e-01 -8.29410e-03 -3.40559e-04 8.11510e-05 -9.78031e-04 -2.69246e-03 5.87348e-07 9.64003e-03 6.06812e-03 -2.04402e-01 6.17685e-02 2.95070e-02 6.16335e-03 9.43749e-03 -7.82163e-03 -1.14264e-02 -8.11216e-03 -4.59001e-04 -3.20451e-02 -4.98293e-03 7.28368e-02 -8.60309e-02 -1.66821e-02 -4.08522e-05 1.02013e-03 1.21216e-02 1.26167e-03 2.14426e-03 -1.17325e-03 -1.47934e-02 8.05561e-02 -3.63711e-03 3.35256e-02 5.94493e-03 -5.11364e-03 -4.81813e-02 -4.56326e-02 4.24393e-03 1.75769e-02 2.92363e-01 3.09905e-03 3.61639e-03 1.13087e-02 1.34704e-02 9.00228e-03 2.19026e-03 2.10355e-01 -6.31549e-02 -3.36347e-02 -1.46844e-02 1.45532e-02 5.82661e-03 2.91325e-03 -2.44810e-04 -1.89180e-01
4.51231e-04 -2.55279e-06 4.29537e-04 3.38108e-04 1.73156e-03 2.45021e-03 9.25022e-05 -8.65818e-06 -2.60570e-06 -5.68926e-06 -1.88619e-04 -5.60867e-05 -4.72328e-05 -3.62164e-05 -6.51124e-06 -2.57112e-04 -6.21284e-05 -6.10199e-07 -7.83273e-05 -4.16041e-04 -1.27133e-05 -5.51639e-05 -4.81439e-04 3.02457e-05 3.10695e-04 9.31319e-04 9.78629e-05 -2.72685e-05 2.95895e-07 1.62535e-04 -3.88871e-05 -2.46914e-05 5.82426e-05 1.37112e-04 6.96648e-05 7.12046e-06 -7.33565e-04 1.08567e-04 1.14833e-04 -3.38079e-04 3.02013e-05 -2.65669e-05 2.74898e-06 1.27010e-04 5.83981e-08 4.74706e-04 4.23233e-06 8.47396e-05 1.87049e-04 1.55584e-05 -1.38924e-03 1.19224e-04 -6.90245e-05 1.27227e-03 1.77278e-05 1.97411e-04 -3.79369e-07 -2.24542e-04 -8.40068e-06 -1.62178e-06 -1.24366e-03 -1.58139e-05 -1.07794e-05 2.46997e-05 -9.75515e-04 -2.61541e-04 -4.09101e-04 6.41477e-05 -1.32779e-04 -3.18381e-04 1.53006e-05 4.76543e-05 1.79217e-04 1.97169e-04 -9.31418e-04 2.49570e-04 -3.86031e-03 -1.33228e-04 -4.60996e-06 6.82494e-07 -1.60844e-05 -4.89881e-05 2.95251e-09 1.81463e-04 6.60242e-05 -2.01905e-03 8.91655e-04 4.72079e-04 7.98741e-05 1.29438e-04 -5.71415e-05 -3.72805e-04 -1.36749e-04 -7.72249e-06 -5.07643e-04 -9.89066e-06 1.38924e-03 -9.73345e-04 -2.98867e-04 3.54363e-06 1.76776e-05 1.71943e-04 4.41874e-05 4.20250e-05 -1.71429e-05 -2.06118e-04 1.25445e-03 -4.30735e-05 5.47997e-04 5.40336e-06 -4.98663e-05 -9.25189e-04 -9.06897e-04 5.96645e-04 4.17749e-04 4.27427e-03 1.04995e-04 1.83877e-04 1.80408e-04 2.87409e-04 1.91643e-04 4.68165e-05 1.88806e-03 -9.16287e-04 -5.36585e-04 -2.03947e-04 1.04415e-04 1.42576e-04 5.16484e-05 -2.42118e-06 -2.29613e-03
8.23531e+00 3.28190e-02 1.62822e-01 1.31273e-01 4.22344e-03 -9.81584e-04 -8.65818e-06 4.25761e-01 1.14960e+00 2.14532e+00 2.33848e-01 8.45618e-02 3.23804e-01 1.54713e+00 6.55141e-01 1.29474e-01 3.53227e-02 3.59471e-02 9.13979e-02 4.16410e-01 1.28598e-02 3.43172e-01 2.92279e+00 5.93078e-02 -3.08614e-02 5.46526e+00 -8.42172e-01 2.62138e-02 1.19120e-03 -1.47380e-01 -2.80456e-01 2.02963e-01 -2.47409e-01 -1.36659e-01 -9.96953e-02 -2.51177e-02 6.77354e-01 2.03941e-01 -1.12193e+00 -1.31301e-01 -1.96853e-01 -3.24856e-01 -2.99566e-02 -1.17621e+00 -6.59563e-04 -3.06199e+00 -2.05817e-02 -8.99899e-02 -2.43523e-01 -3.41752e-02 1.25464e+00 1.35158e-01 -3.75948e-01 5.49365e+00 -1.22892e-01 -1.17931e+00 -2.33526e-01 1.67958e+00 8.36538e-02 -1.66609e-02 1.02397e+01 6.52562e+00 2.81263e+00 -1.92645e-01 6.74549e+00 4.03896e+00 2.69072e+00 -6.47397e-02 1.83305e+00 9.47772e-01 -1.93389e-02 -8.85533e-01 -1.63534e-01 -8.72486e-01 -3.24447e+00 -2.89254e+00 -3.98402e-04 1.29026e-01 -3.15941e-01 2.34469e-01 1.15695e-01 9.50644e-01 2.07523e-02 -1.27611e+00 -7.29996e-01 -5.81310e-01 -9.31421e+00 -2.79510e+00 -9.74040e-01 -9.13673e-01 -9.20740e-01 6.10567e+00 1.25053e+00 7.93237e-03 5.56560e-01 5.25746e-02 -1.25465e+00 -5.58075e+00 8.71066e-02 2.17665e-02 -1.81178e-01 -1.51631e+00 -1.30765e+00 -5.43483e-01 1.33525e-01 1.95575e+00 -1.03837e+01 4.63023e-01 -3.34707e+00 -5.73671e-02 1.79820e-02 2.58251e+00 1.08972e+00 1.85374e+00 9.13016e+00 3.23320e-03 -5.25997e+00 -4.69991e+00 -1.84419e-01 -3.08766e+00 -1.35547e+00 -3.52960e-01 7.00755e-01 9.42288e+00 3.26590e+00 1.93051e+00 1.91887e+00 -4.13934e+00 -2.62817e-01 3.69114e-02 -2.15630e+01
2.97737e+01 1.24461e-01 2.72410e-01 2.22644e-01 2.28390e-02 7.31712e-05 -2.60570e-06 1.14960e+00 4.02575e+00 7.55150e+00 2.52973e-01 5.21139e-02 9.64671e-01 6.09947e+00 2.29137e+00 1.59029e-01 3.42610e-02 -5.28023e-02 1.67156e-01 2.63750e-01 7.47320e-03 4.74222e-02 6.59244e-01 4.46760e-01 3.50518e-02 2.01102e+01 -2.74483e+00 1.82210e-02 -3.48354e-02 -1.91616e-01 -9.67293e-01 6.92173e-01 -5.84552e-01 -3.22445e-01 -5.71175e-02 2.08339e-02 7.79747e-01 7.89177e-01 -3.87042e+00 -2.22659e-01 -6.18955e-01 -7.10062e-01 -1.05872e-01 -3.89866e+00 -2.34756e-03 -1.26608e+00 1.47277e-01 -7.47025e-02 -8.49489e-03 2.10714e-01 1.51982e+00 6.26324e-01 -1.24752e+00 2.05916e+01 -4.32761e-01 -3.60007e+00 -9.99443e-01 5.34436e+00 1.18513e-01 -2.69731e-04 3.22240e+01 2.26751e+01 9.93736e+00 -5.48808e-01 3.23165e+00 1.30318e+01 9.54835e+00 8.56473e-02 5.50389e+00 2.86714e+00 -1.72738e-01 -2.78601e+00 6.14734e-03 -1.17119e+00 -1.12535e+01 -9.52320e-01 -7.17146e-03 2.28503e-01 -1.04506e+00 7.96205e-01 4.07131e-01 3.01418e+00 9.53928e-02 -4.04706e+00 -2.12558e+00 -6.37158e-01 -3.01011e+01 -3.94428e-01 -3.12668e+00 -2.81101e+00 -2.19145e+00 2.03246e+01 4.14187e+00 6.80596e-03 3.85586e-01 -1.17458e-01 -1.51982e+00 -2.06887e+01 9.67924e-02 1.03436e-02 -6.21834e-01 -4.71109e+00 -4.35680e+00 -1.79370e+00 3.80649e-01 6.17748e+00 -3.26905e+01 1.56517e+00 -1.05515e+00 2.76865e-01 -1.73072e-01 6.20301e+00 1.57835e+00 5.55914e+00 2.44846e+01 2.29096e-02 -1.79298e+01 -1.54151e+01 -2.69136e-01 -1.07779e+01 -4.71638e+00 -1.19777e+00 6.05102e-01 3.03909e+01 7.06640e-01 6.13278e+00 4.73519e+00 -1.41994e+01 -3.14017e-01 1.40836e-03 -7.09831e+01
6.00620e+01 2.67348e-01 4.47196e-01 3.64541e-01 3.92636e-02 -8.77463e-05 -5.68926e-06 2.14532e+00 7.55150e+00 1.54160e+01 4.88084e-01 9.14327e-02 1.83142e+00 1.23412e+01 4.43308e+00 2.71410e-01 5.58510e-02 -1.17077e-01 4.77555e-01 5.86979e-01 1.65967e-02 8.00301e-02 1.40621e+00 1.06271e+00 6.01183e-02 4.04978e+01 -6.41398e+00 4.93567e-02 -6.32262e-02 -3.45732e-01 -1.95263e+00 1.54049e+00 -1.21110e+00 -6.33530e-01 -1.36113e-01 2.08533e-02 1.42660e+00 1.61859e+00 -8.61119e+00 -3.64579e-01 -1.42052e+00 -1.39078e+00 -2.33422e-01 -8.68058e+00 -5.88694e-03 -2.40449e+00 2.86761e-01 -1.75282e-01 -6.38458e-02 3.49149e-01 2.75460e+00 1.15568e+00 -2.49696e+00 4.16199e+01 -1.05638e+00 -6.77833e+00 -2.09621e+00 1.08564e+01 3.01242e-01 7.35062e-04 6.90821e+01 4.60154e+01 1.93113e+01 -1.12377e+00 6.17477e+00 2.56921e+01 1.89321e+01 1.53015e-01 1.14793e+01 5.56349e+00 -7.21283e-01 -5.19935e+00 1.93259e-02 -2.12350e+00 -2.31996e+01 -1.89325e+00 -9.84804e-03 8.47849e-01 -1.93257e+00 1.59317e+00 9.85078e-01 5.67502e+00 2.05688e-01 -8.20177e+00 -4.74832e+00 -1.28022e+00 -6.45007e+01 -7.34282e-01 -6.76128e+00 -6.57485e+00 -4.30504e+00 4.08526e+01 9.22668e+00 1.62745e-02 9.64079e-01 -1.69433e-01 -2.75460e+00 -4.17940e+01 1.73390e-01 1.53205e-02 -1.37344e+00 -1.04772e+01 -9.23761e+00 -3.49749e+00 8.68472e-01 1.37956e+01 -7.00480e+01 3.50798e+00 -1.96292e+00 5.25667e-01 -3.14926e-01 1.17100e+01 2.82936e+00 1.15698e+01 4.98369e+01 3.91702e-02 -3.63799e+01 -3.11807e+01 -9.43584e-01 -2.10959e+01 -9.27475e+00 -2.32357e+00 1.18387e+00 6.51534e+01 1.48619e+00 1.37142e+01 9.31695e+00 -2.85755e+01 -5.39466e-01 -1.03269e-03 -1.41131e+02
