2.417706838126323419e+03 -9.424156426861574118e+02 3.625596837628636848e+01 -5.218565806992756251e+01 -1.178091645612400526e+02 9.397535898942265931e+02 -4.414445697716377737e+00 6.403753122364542527e+00 1.710808423222293229e+01 -1.155795383971059493e+02 3.987171012862860664e+01 -5.861293415248652394e+01 -1.571446154350689426e+02 1.121397791858258643e+03 -3.498823708939059252e+00 7.431787569345814859e+00 8.165171961831637404e+00 -1.645857898373632793e+02 3.207923445928479964e+02 -7.171475519529507210e+02 7.177101997784269543e+02 -6.763593596780064843e+01 6.697791727984331374e+02 -6.576693775878195538e+02 6.613264472171620127e+02 -6.864506263245934861e+02 -5.542734333721886486e+01 -1.916692976877930903e+02 1.768015856035730394e+03 5.021197700127294411e+03 2.820606431066993309e+02 -2.166864332292547715e+03 -5.863064104792342732e+03 8.683750069249579155e+02 1.570240202988509850e+02 -1.900607286178145841e+03 1.005960711409997202e+03 -1.465036937832460922e+02
-9.424156426861574118e+02 3.195390550767181594e+03 7.165798747938943336e+01 -9.893080938493407928e+01 3.744105249038569809e+02 -1.631501639456816520e+03 -8.401900369072944130e+00 1.132940553270041661e+01 -4.862958140229861215e+01 1.966919248119193639e+02 7.635561419138477390e+01 -1.039703448416200899e+02 4.057954347675084250e+02 -1.858234913438061994e+03 -7.255292931130523648e+00 9.088733638923494951e+00 -3.275378751354772078e+01 2.328245246598835365e+02 -6.263648445381141983e+02 5.139281775294730323e+02 -5.764860178955907486e+02 -2.934082602021606476e+02 -6.313195230254401622e+02 5.468346180293769976e+02 -7.091442440897023971e+02 5.388782240626436533e+02 8.509970538212714430e+00 5.304915448319449922e+01 -5.346047757807135667e+02 -4.117828562012844486e+03 1.492052955926409652e+02 1.290235489731152256e+03 4.573265446442596840e+03 -6.929877936490247521e+02 -4.942896919550875623e+02 6.969542604078027352e+02 -8.679925771286141298e+02 -2.795816464936740431e+01
3.625596837628636848e+01 7.165798747938943336e+01 4.479809027398622412e+00 -6.311309457033494219e+00 8.587860130883989029e+00 -2.423907546921978451e+01 -5.401911331009324746e-01 7.559702895025223190e-01 -1.059381923224034461e+00 2.845767158892151372e+00 3.967007009785570304e+00 -5.517352263289486913e+00 8.458517699951668689e+00 -2.607317941929435179e+01 -3.805185509199928151e-01 5.513461703173190287e-01 -8.266035106208724503e-01 2.539400519361300290e+00 -1.043894011069316896e+01 -2.358615514640500788e+00 2.093472005798260760e+00 -1.140650375015291829e+01 -1.064050807157336020e+00 -2.524422883346554958e+00 -3.627293185045573853e+00 -4.052102522027167808e+00 -1.346765625605727434e+00 -3.979319010031778348e+00 3.275155081664385648e+01 1.388301667096521541e+01 1.278327712241338787e+01 -1.844475347582969604e+01 -2.348499557235989954e+01 2.393422777272449231e+00 -1.025432576814688979e+01 -3.233379230138122296e+01 1.481778468035562568e+00 -4.622192937403413637e+00
-5.218565806992756251e+01 -9.893080938493407928e+01 -6.311309457033494219e+00 9.008714280387344786e+00 -1.169641892444228226e+01 3.387340446766045687e+01 7.624094602581650282e-01 -1.083387786215676218e+00 1.447112728696970274e+00 -3.984051012871378639e+00 -5.561940390364387810e+00 7.862375698403447188e+00 -1.157483228313920343e+01 3.658106181825782954e+01 5.382345410148847709e-01 -8.245941332591942841e-01 1.124288827773700872e+00 -3.637814564095237735e+00 1.457899057963926914e+01 2.141908765296890227e+00 -1.710915764288246654e+00 1.597802082878027718e+01 3.032279846061623374e+00 2.587349414719628538e+00 6.089575442046834652e+00 4.961403610272892450e+00 1.735482913734164745e+00 5.149833434218388462e+00 -4.475396855314257039e+01 -1.602996428048649591e+01 -1.539680161341543929e+01 2.895968322783624416e+01 2.725285549184252432e+01 -1.779453326341434494e+00 1.554608292666521407e+01 4.452078935279544680e+01 -8.676956911934475825e-01 7.194284411584164651e+00
-1.178091645612400526e+02 3.744105249038569809e+02 8.587860130883989029e+00 -1.169641892444228226e+01 4.467206910269793241e+01 -1.918756608172401741e+02 -1.004976187532064635e+00 1.330705459752757225e+00 -5.789304502268333152e+00 2.311420599790109520e+01 9.115231789289463649e+00 -1.218081176597193860e+01 4.803934600921071763e+01 -2.169359820331148683e+02 -8.653491077905620665e-01 9.815162470952525364e-01 -3.906103604924771044e+00 2.703907415900316735e+01 -7.334777967217817718e+01 5.952652410341249123e+01 -6.594615533320903467e+01 -3.423084406093262544e+01 -7.173698745163547130e+01 6.174290564729847119e+01 -8.154968106013031104e+01 6.082704590941524714e+01 7.470751148427339228e-01 5.442803461354297490e+00 -6.391069662416458641e+01 -4.800053688143526642e+02 2.135008290325934155e+01 1.608981144452345404e+02 5.301058320686827301e+02 -7.955240937210500363e+01 -5.470339834315088012e+01 8.270518271232513996e+01 -1.001232094964187667e+02 -1.393910668734797964e+00
9.397535898942265931e+02 -1.631501639456816520e+03 -2.423907546921978451e+01 3.387340446766045687e+01 -1.918756608172401741e+02 9.452624221396991970e+02 2.819134898208475182e+00 -3.827805170157792869e+00 2.539214473701886021e+01 -1.145293730038742126e+02 -2.575166215417193527e+01 3.530615454491738348e+01 -2.138923342033267829e+02 1.080886640846997807e+03 2.550575350098015726e+00 -2.975387425298507971e+00 1.616058140838103441e+01 -1.413744992292351981e+02 3.521957451548182689e+02 -3.999949084778642714e+02 4.288717417649344839e+02 1.176013646730899325e+02 4.464459552428041320e+02 -4.002373824230901960e+02 4.746003741658392983e+02 -4.008776993718961421e+02 -1.748944816358761045e+01 -7.016121713259910564e+01 6.398803084686693410e+02 2.988519498501978887e+03 1.944730561991121576e+01 -1.026075544034898485e+03 -3.400918555150164138e+03 5.191681763529318232e+02 2.664661044430818038e+02 -7.376798604631424041e+02 6.235075807885253880e+02 -1.227922846067827756e+01
-4.414445697716377737e+00 -8.401900369072944130e+00 -5.401911331009324746e-01 7.624094602581650282e-01 -1.004976187532064635e+00 2.819134898208475182e+00 6.529407995541765264e-02 -9.166564547793630557e-02 1.239101207688532436e-01 -3.307876327284063334e-01 -4.718155155215030816e-01 6.577976805384220249e-01 -9.885511955338524004e-01 3.028755605374179538e+00 4.533325858433011335e-02 -6.648817745767492127e-02 9.689125395094627669e-02 -2.932357738248996260e-01 1.217530063769193482e+00 2.856972790224989733e-01 -2.651172276117682025e-01 1.352763896954709999e+00 1.153393136795312357e-01 3.170433437114472675e-01 4.111477164958437513e-01 5.027040784586526145e-01 1.597600431253185516e-01 4.737712864285829606e-01 -3.934902666899380286e+00 -1.837337890966596277e+00 -1.490535468960477727e+00 2.317904413744026115e+00 2.982048449156963432e+00 -2.992510867202180513e-01 1.217530144529483271e+00 3.901370671932842260e+00 -2.072205709983874766e-01 5.624821994406599135e-01
6.403753122364542527e+00 1.132940553270041661e+01 7.559702895025223190e-01 -1.083387786215676218e+00 1.330705459752757225e+00 -3.827805170157792869e+00 -9.166564547793630557e-02 1.311072122800795714e-01 -1.645605651625062782e-01 4.499316116780777142e-01 6.512757431988568380e-01 -9.258003314116759475e-01 1.314537144826249726e+00 -4.127836200039828540e+00 -6.316186809681136050e-02 9.927118063922470148e-02 -1.281930530005378766e-01 4.077026189423098024e-01 -1.656188668038825362e+00 -2.598424047991771402e-01 2.277978283330137355e-01 -1.866662262829286822e+00 -3.439615207739940561e-01 -3.279239442805940152e-01 -6.778327640634822515e-01 -6.155342213623825609e-01 -2.011584939790671545e-01 -6.006762738441708827e-01 5.350339927612886015e+00 2.297021717906710503e+00 1.714117110548033285e+00 -3.742310552686235692e+00 -3.598635375152460902e+00 2.312339295554869389e-01 -1.836817286500575630e+00 -5.359398084397176021e+00 1.629100748666995613e-01 -8.860283242047538588e-01
1.710808423222293229e+01 -4.862958140229861215e+01 -1.059381923224034461e+00 1.447112728696970274e+00 -5.789304502268333152e+00 2.539214473701886021e+01 1.239101207688532436e-01 -1.645605651625062782e-01 7.526351242554375487e-01 -3.061548858108793070e+00 -1.124606880416261223e+00 1.507428742592011872e+00 -6.258572073694440796e+00 2.876177814911175545e+01 1.072524850478430020e-01 -1.222718213381887714e-01 5.037007294033216676e-01 -3.613488018625816256e+00 9.665122912350090800e+00 -8.339962516857463370e+00 9.174997592380165656e+00 4.312833805011938360e+00 9.896216578299654287e+00 -8.582071591267244060e+00 1.110453634955511504e+01 -8.480616980732943233e+00 -1.584758383537235304e-01 -9.067975806338134381e-01 9.860911953711758215e+00 6.619198407774327109e+01 -2.275497404056249007e+00 -2.226895466330691420e+01 -7.353692832592120965e+01 1.108044575669985221e+01 7.226520702224475734e+00 -1.236405344304999510e+01 1.380849080865622192e+01 1.069520687581928531e-01
-1.155795383971059493e+02 1.966919248119193639e+02 2.845767158892151372e+00 -3.984051012871378639e+00 2.311420599790109520e+01 -1.145293730038742126e+02 -3.307876327284063334e-01 4.499316116780777142e-01 -3.061548858108793070e+00 1.388029567220785765e+01 3.023438377766572316e+00 -4.152592882689881471e+00 2.580686134868905413e+01 -1.310236984359310100e+02 -3.003299985636718739e-01 3.509006389679659721e-01 -1.942840010433225961e+00 1.716989021533730053e+01 -4.263255226735554260e+01 4.895549246033019841e+01 -5.246376743398607800e+01 -1.399476165887852552e+01 -5.453596621802883959e+01 4.897157101265758428e+01 -5.785610020785421170e+01 4.908300684859420215e+01 2.185627472943592942e+00 8.711787684810035515e+00 -7.904311490407320662e+01 -3.651188184227451643e+02 -2.935433163051189620e+00 1.254157868301611813e+02 4.158856362577280379e+02 -6.348212677555900285e+01 -3.229927632763256895e+01 9.095417555071284710e+01 -7.617556720654899038e+01 1.580338090455587929e+00
3.987171012862860664e+01 7.635561419138477390e+01 3.967007009785570304e+00 -5.561940390364387810e+00 9.115231789289463649e+00 -2.575166215417193527e+01 -4.718155155215030816e-01 6.512757431988568380e-01 -1.124606880416261223e+00 3.023438377766572316e+00 5.068119179769329463e+00 -7.168802264632169852e+00 8.980250795523966545e+00 -2.770417065380886967e+01 -5.068140385056634223e-01 8.492737650618578105e-01 -8.781958104143227084e-01 2.700078961909166519e+00 -1.111941812308962696e+01 -2.627386110480543824e+00 2.220969698943141335e+00 -1.229355494921817815e+01 -1.336204550779104716e+00 -2.630385750370654918e+00 -3.981580821351386579e+00 -4.306795062889929859e+00 -1.426272105917009592e+00 -4.222313840033708132e+00 3.556849692507115179e+01 1.582076027016899999e+01 1.330786487605409896e+01 -2.102815179765260467e+01 -2.569985028917000491e+01 2.536594437420297776e+00 -1.119816345861693385e+01 -3.524060471583249665e+01 1.624488608241306586e+00 -5.188899932553795225e+00
-5.861293415248652394e+01 -1.039703448416200899e+02 -5.517352263289486913e+00 7.862375698403447188e+00 -1.218081176597193860e+01 3.530615454491738348e+01 6.577976805384220249e-01 -9.258003314116759475e-01 1.507428742592011872e+00 -4.152592882689881471e+00 -7.168802264632169852e+00 1.033998492116328016e+01 -1.205341217528311049e+01 3.812749465023276230e+01 7.241753915649039586e-01 -1.290861867113281214e+00 1.172676698498917425e+00 -3.791413285296495683e+00 1.527708838110000045e+01 2.433862316804870307e+00 -1.803929010647302267e+00 1.715143232306673937e+01 3.607017197215093951e+00 2.642746168972354148e+00 6.594724873340410909e+00 5.277621687364915992e+00 1.807677179658551792e+00 5.389878255373732330e+00 -4.893683211989372950e+01 -1.993542323895651691e+01 -1.532866839537944337e+01 3.452554098972246521e+01 3.108156687767518989e+01 -1.849269845471660068e+00 1.710427418487321560e+01 4.899519284439870859e+01 -1.124992715776085284e+00 8.281037462870079580e+00
